Period,Date,Hour,System Price,Forecast,Upper,Lower,Pos,Neg
152,2019-11-07,13:00:00,50.11,72.082,78.602,33.975,1,0
152,2019-11-07,14:00:00,50.54,73.641,80.161,33.975,1,0
152,2019-11-07,15:00:00,50.06,82.387,88.907,33.975,1,0
152,2019-11-07,16:00:00,54.06,109.256,115.776,33.975,1,0
152,2019-11-07,17:00:00,56.82,140.359,146.879,33.975,1,0
152,2019-11-07,18:00:00,51.28,115.584,122.104,33.975,1,0
152,2019-11-07,19:00:00,47.26,67.367,73.887,33.975,1,0
152,2019-11-08,07:00:00,60.93,105.707,112.057,34.145,1,0
152,2019-11-08,08:00:00,62.77,172.858,179.208,34.145,1,0
152,2019-11-08,09:00:00,57.42,159.698,166.048,34.145,1,0
152,2019-11-08,10:00:00,56.84,146.648,152.998,34.145,1,0
152,2019-11-08,11:00:00,56.83,113.642,119.992,34.145,1,0
152,2019-11-08,12:00:00,55.62,78.386,84.736,34.145,1,0
152,2019-11-08,13:00:00,56.79,74.029,80.379,34.145,1,0
152,2019-11-08,14:00:00,56.75,73.428,79.778,34.145,1,0
152,2019-11-08,15:00:00,53.4,75.554,81.904,34.145,1,0
152,2019-11-08,16:00:00,52.65,100.704,107.054,34.145,1,0
152,2019-11-08,17:00:00,58.84,130.0,136.35,34.145,1,0
152,2019-11-08,18:00:00,51.29,100.924,107.274,34.145,1,0
152,2019-11-08,19:00:00,47.42,59.632,68.195,34.145,1,0
152,2019-11-10,17:00:00,50.66,41.494,48.034,33.484,1,0
152,2019-11-10,18:00:00,51.46,41.453,47.993,33.443,1,0
152,2019-11-10,19:00:00,49.51,40.82,47.36,32.81,1,0
152,2019-11-11,08:00:00,51.94,55.703,65.434,33.895,1,0
152,2019-11-11,17:00:00,48.99,62.888,69.488,33.895,1,0
152,2019-11-13,16:00:00,49.93,50.502,59.852,33.725,1,0
152,2019-11-13,17:00:00,50.03,52.763,62.969,33.725,1,0
152,2019-11-14,08:00:00,49.74,53.375,63.838,33.605,1,0
152,2019-11-14,14:00:00,49.12,49.025,58.384,33.605,1,0
152,2019-11-14,15:00:00,49.51,50.501,58.684,33.605,1,0
152,2019-11-14,16:00:00,50.22,53.969,63.164,33.605,1,0
152,2019-11-14,17:00:00,51.8,55.974,66.587,33.605,1,0
153,2019-11-04,08:00:00,44.16,52.379,61.461,34.682,1,0
153,2019-11-04,09:00:00,44.38,51.238,60.671,34.682,1,0
153,2019-11-04,16:00:00,44.15,54.141,63.968,34.682,1,0
153,2019-11-04,17:00:00,45.51,58.155,66.627,34.682,1,0
153,2019-11-04,18:00:00,44.2,53.514,62.169,34.682,1,0
153,2019-11-05,07:00:00,45.22,45.297,54.121,34.532,1,0
153,2019-11-05,08:00:00,49.34,48.984,58.534,34.532,1,0
153,2019-11-05,09:00:00,46.48,47.139,54.951,34.532,1,0
153,2019-11-05,10:00:00,45.82,46.545,55.505,34.532,1,0
153,2019-11-05,11:00:00,45.71,45.607,53.937,34.532,1,0
153,2019-11-05,12:00:00,44.88,44.487,52.911,34.532,1,0
153,2019-11-05,13:00:00,45.57,45.14,53.977,34.532,1,0
153,2019-11-05,14:00:00,46.42,45.576,53.73,34.532,1,0
153,2019-11-05,15:00:00,45.25,46.56,54.548,34.532,1,0
153,2019-11-05,16:00:00,46.59,49.654,58.908,34.532,1,0
153,2019-11-05,17:00:00,51.49,52.381,61.971,34.532,1,0
153,2019-11-05,18:00:00,51.23,50.292,59.65,34.532,1,0
153,2019-11-05,19:00:00,48.39,44.801,52.699,34.532,1,0
153,2019-11-05,20:00:00,44.84,41.689,47.649,34.532,1,0
153,2019-11-06,06:00:00,46.9,41.915,48.105,34.302,1,0
153,2019-11-06,07:00:00,54.93,52.432,61.65,34.302,1,0
153,2019-11-06,08:00:00,59.94,61.082,68.406,34.302,1,0
153,2019-11-06,09:00:00,54.92,57.622,65.132,34.302,1,0
153,2019-11-06,10:00:00,54.41,55.808,65.621,34.302,1,0
153,2019-11-06,11:00:00,53.88,54.331,63.288,34.302,1,0
153,2019-11-06,12:00:00,51.4,51.104,59.885,34.302,1,0
153,2019-11-06,13:00:00,54.95,51.739,58.725,34.302,1,0
153,2019-11-06,14:00:00,54.96,52.879,62.647,34.302,1,0
153,2019-11-06,15:00:00,56.14,54.758,63.808,34.302,1,0
153,2019-11-06,16:00:00,63.24,62.793,69.204,34.302,1,0
153,2019-11-06,17:00:00,76.41,68.307,74.497,34.302,1,0
153,2019-11-06,18:00:00,84.95,62.812,69.002,34.302,1,0
153,2019-11-06,19:00:00,63.28,49.547,58.597,34.302,1,0
153,2019-11-06,20:00:00,53.1,43.518,50.002,34.302,1,0
153,2019-11-06,21:00:00,46.53,41.827,48.017,34.302,1,0
153,2019-11-07,06:00:00,46.4,45.342,53.213,34.132,1,0
153,2019-11-07,07:00:00,56.85,72.581,78.941,34.132,1,0
153,2019-11-07,08:00:00,59.87,99.84,106.2,34.132,1,0
153,2019-11-07,09:00:00,52.53,85.561,91.921,34.132,1,0
153,2019-11-07,10:00:00,49.55,76.808,83.168,34.132,1,0
153,2019-11-07,11:00:00,48.49,72.722,79.082,34.132,1,0
153,2019-11-07,12:00:00,47.79,67.736,74.096,34.132,1,0
153,2019-11-07,13:00:00,50.11,70.34,76.7,34.132,1,0
153,2019-11-07,14:00:00,50.54,72.104,78.464,34.132,1,0
153,2019-11-07,15:00:00,50.06,78.246,84.606,34.132,1,0
153,2019-11-07,16:00:00,54.06,106.609,112.969,34.132,1,0
153,2019-11-07,17:00:00,56.82,139.101,145.461,34.132,1,0
153,2019-11-07,18:00:00,51.28,108.148,114.508,34.132,1,0
153,2019-11-07,19:00:00,47.26,64.187,70.547,34.132,1,0
153,2019-11-08,07:00:00,60.93,72.819,79.339,33.972,1,0
153,2019-11-08,08:00:00,62.77,107.153,113.673,33.972,1,0
153,2019-11-08,09:00:00,57.42,96.591,103.111,33.972,1,0
153,2019-11-08,10:00:00,56.84,88.731,95.251,33.972,1,0
153,2019-11-08,11:00:00,56.83,73.945,80.465,33.972,1,0
153,2019-11-08,12:00:00,55.62,65.286,71.806,33.972,1,0
153,2019-11-08,13:00:00,56.79,63.748,70.268,33.972,1,0
153,2019-11-08,14:00:00,56.75,63.158,69.678,33.972,1,0
153,2019-11-08,15:00:00,53.4,65.238,71.758,33.972,1,0
153,2019-11-08,16:00:00,52.65,73.462,79.982,33.972,1,0
153,2019-11-08,17:00:00,58.84,86.423,92.943,33.972,1,0
153,2019-11-08,18:00:00,51.29,72.602,79.122,33.972,1,0
153,2019-11-08,19:00:00,47.42,51.294,59.184,33.972,1,0
153,2019-11-10,17:00:00,50.66,41.45,47.9,33.78,1,0
153,2019-11-10,18:00:00,51.46,41.381,47.831,33.711,1,0
153,2019-11-10,19:00:00,49.51,40.712,47.162,33.042,1,0
153,2019-11-11,08:00:00,51.94,53.881,64.131,33.952,1,0
153,2019-11-11,17:00:00,48.99,61.197,68.285,33.952,1,0
153,2019-11-13,16:00:00,49.93,49.576,58.617,33.762,1,0
153,2019-11-13,17:00:00,50.03,51.577,60.908,33.762,1,0
153,2019-11-14,08:00:00,49.74,51.418,61.232,33.722,1,0
153,2019-11-14,14:00:00,49.12,47.805,58.004,33.722,1,0
153,2019-11-14,15:00:00,49.51,49.359,58.691,33.722,1,0
153,2019-11-14,16:00:00,50.22,52.858,62.851,33.722,1,0
153,2019-11-14,17:00:00,51.8,54.951,64.574,33.722,1,0
154,2019-11-04,08:00:00,44.16,51.156,60.295,34.792,1,0
154,2019-11-04,09:00:00,44.38,50.246,61.028,34.792,1,0
154,2019-11-04,16:00:00,44.15,51.63,61.219,34.792,1,0
154,2019-11-04,17:00:00,45.51,54.538,64.979,34.792,1,0
154,2019-11-04,18:00:00,44.2,51.121,60.551,34.792,1,0
154,2019-11-05,07:00:00,45.22,44.923,53.313,34.612,1,0
154,2019-11-05,08:00:00,49.34,47.997,56.935,34.612,1,0
154,2019-11-05,09:00:00,46.48,46.009,55.313,34.612,1,0
154,2019-11-05,10:00:00,45.82,45.702,54.899,34.612,1,0
154,2019-11-05,11:00:00,45.71,44.898,53.689,34.612,1,0
154,2019-11-05,12:00:00,44.88,43.74,51.614,34.612,1,0
154,2019-11-05,13:00:00,45.57,44.302,52.186,34.612,1,0
154,2019-11-05,14:00:00,46.42,44.566,52.885,34.612,1,0
154,2019-11-05,15:00:00,45.25,45.262,54.355,34.612,1,0
154,2019-11-05,16:00:00,46.59,47.72,56.346,34.612,1,0
154,2019-11-05,17:00:00,51.49,50.054,58.798,34.612,1,0
154,2019-11-05,18:00:00,51.23,48.602,57.148,34.612,1,0
154,2019-11-05,19:00:00,48.39,43.703,51.431,34.612,1,0
154,2019-11-05,20:00:00,44.84,41.509,47.319,34.612,1,0
154,2019-11-06,06:00:00,46.9,41.878,47.838,34.462,1,0
154,2019-11-06,07:00:00,54.93,51.581,62.168,34.462,1,0
154,2019-11-06,08:00:00,59.94,59.213,67.371,34.462,1,0
154,2019-11-06,09:00:00,54.92,55.794,64.863,34.462,1,0
154,2019-11-06,10:00:00,54.41,54.686,64.442,34.462,1,0
154,2019-11-06,11:00:00,53.88,52.398,60.454,34.462,1,0
154,2019-11-06,12:00:00,51.4,49.241,57.418,34.462,1,0
154,2019-11-06,13:00:00,54.95,49.652,58.587,34.462,1,0
154,2019-11-06,14:00:00,54.96,50.239,60.137,34.462,1,0
154,2019-11-06,15:00:00,56.14,52.014,61.486,34.462,1,0
154,2019-11-06,16:00:00,63.24,58.307,65.818,34.462,1,0
154,2019-11-06,17:00:00,76.41,64.029,69.989,34.462,1,0
154,2019-11-06,18:00:00,84.95,58.685,66.348,34.462,1,0
154,2019-11-06,19:00:00,63.28,47.213,55.674,34.462,1,0
154,2019-11-06,20:00:00,53.1,42.78,49.707,34.462,1,0
154,2019-11-06,21:00:00,46.53,41.617,47.577,34.462,1,0
154,2019-11-07,06:00:00,46.4,45.051,53.441,34.232,1,0
154,2019-11-07,07:00:00,56.85,72.25,78.44,34.232,1,0
154,2019-11-07,08:00:00,59.87,97.498,103.688,34.232,1,0
154,2019-11-07,09:00:00,52.53,82.923,89.113,34.232,1,0
154,2019-11-07,10:00:00,49.55,74.469,80.659,34.232,1,0
154,2019-11-07,11:00:00,48.49,70.257,76.447,34.232,1,0
154,2019-11-07,12:00:00,47.79,64.328,70.518,34.232,1,0
154,2019-11-07,13:00:00,50.11,66.923,73.113,34.232,1,0
154,2019-11-07,14:00:00,50.54,68.02,74.21,34.232,1,0
154,2019-11-07,15:00:00,50.06,72.269,78.459,34.232,1,0
154,2019-11-07,16:00:00,54.06,95.944,102.134,34.232,1,0
154,2019-11-07,17:00:00,56.82,119.17,125.36,34.232,1,0
154,2019-11-07,18:00:00,51.28,98.175,104.365,34.232,1,0
154,2019-11-07,19:00:00,47.26,58.503,64.805,34.232,1,0
154,2019-11-08,07:00:00,60.93,72.501,78.861,34.062,1,0
154,2019-11-08,08:00:00,62.77,104.027,110.387,34.062,1,0
154,2019-11-08,09:00:00,57.42,94.534,100.894,34.062,1,0
154,2019-11-08,10:00:00,56.84,85.749,92.109,34.062,1,0
154,2019-11-08,11:00:00,56.83,71.546,77.906,34.062,1,0
154,2019-11-08,12:00:00,55.62,61.534,67.894,34.062,1,0
154,2019-11-08,13:00:00,56.79,59.562,65.984,34.062,1,0
154,2019-11-08,14:00:00,56.75,58.094,65.659,34.062,1,0
154,2019-11-08,15:00:00,53.4,60.433,66.793,34.062,1,0
154,2019-11-08,16:00:00,52.65,69.953,76.313,34.062,1,0
154,2019-11-08,17:00:00,58.84,74.877,81.237,34.062,1,0
154,2019-11-08,18:00:00,51.29,69.418,75.778,34.062,1,0
154,2019-11-08,19:00:00,47.42,48.923,57.824,34.062,1,0
154,2019-11-10,17:00:00,50.66,41.262,47.612,33.942,1,0
154,2019-11-10,18:00:00,51.46,41.214,47.564,33.894,1,0
154,2019-11-10,19:00:00,49.51,40.472,46.822,33.152,1,0
154,2019-11-11,08:00:00,51.94,52.728,63.136,33.972,1,0
154,2019-11-11,17:00:00,48.99,56.278,65.83,33.972,1,0
154,2019-11-13,16:00:00,49.93,47.641,56.377,33.822,1,0
154,2019-11-13,17:00:00,50.03,49.484,58.97,33.822,1,0
154,2019-11-14,08:00:00,49.74,50.408,60.384,33.692,1,0
154,2019-11-14,14:00:00,49.12,45.773,54.624,33.692,1,0
154,2019-11-14,15:00:00,49.51,47.201,56.602,33.692,1,0
154,2019-11-14,16:00:00,50.22,50.487,59.636,33.692,1,0
154,2019-11-14,17:00:00,51.8,52.3,62.833,33.692,1,0
155,2019-11-04,08:00:00,44.16,49.331,57.596,35.042,1,0
155,2019-11-04,09:00:00,44.38,48.29,58.539,35.042,1,0
155,2019-11-04,16:00:00,44.15,50.475,59.795,35.042,1,0
155,2019-11-04,17:00:00,45.51,53.579,63.848,35.042,1,0
155,2019-11-04,18:00:00,44.2,50.434,60.12,35.042,1,0
155,2019-11-05,07:00:00,45.22,44.202,52.324,34.882,1,0
155,2019-11-05,08:00:00,49.34,46.097,55.549,34.882,1,0
155,2019-11-05,09:00:00,46.48,45.185,54.137,34.882,1,0
155,2019-11-05,10:00:00,45.82,44.922,53.736,34.882,1,0
155,2019-11-05,11:00:00,45.71,44.312,51.869,34.882,1,0
155,2019-11-05,12:00:00,44.88,43.617,49.247,34.882,1,0
155,2019-11-05,13:00:00,45.57,43.91,51.928,34.882,1,0
155,2019-11-05,14:00:00,46.42,44.161,51.257,34.882,1,0
155,2019-11-05,15:00:00,45.25,44.71,51.928,34.882,1,0
155,2019-11-05,16:00:00,46.59,46.743,55.464,34.882,1,0
155,2019-11-05,17:00:00,51.49,49.32,58.386,34.882,1,0
155,2019-11-05,18:00:00,51.23,47.958,55.694,34.882,1,0
155,2019-11-05,19:00:00,48.39,43.646,50.109,34.882,1,0
155,2019-11-05,20:00:00,44.84,41.52,47.15,34.882,1,0
155,2019-11-06,06:00:00,46.9,41.714,47.524,34.702,1,0
155,2019-11-06,07:00:00,54.93,49.507,58.835,34.702,1,0
155,2019-11-06,08:00:00,59.94,55.396,66.073,34.702,1,0
155,2019-11-06,09:00:00,54.92,53.224,63.717,34.702,1,0
155,2019-11-06,10:00:00,54.41,52.126,61.593,34.702,1,0
155,2019-11-06,11:00:00,53.88,50.359,59.246,34.702,1,0
155,2019-11-06,12:00:00,51.4,49.173,54.983,34.702,1,0
155,2019-11-06,13:00:00,54.95,48.303,56.775,34.702,1,0
155,2019-11-06,14:00:00,54.96,49.885,55.695,34.702,1,0
155,2019-11-06,15:00:00,56.14,50.229,60.19,34.702,1,0
155,2019-11-06,16:00:00,63.24,56.147,65.347,34.702,1,0
155,2019-11-06,17:00:00,76.41,62.718,69.154,34.702,1,0
155,2019-11-06,18:00:00,84.95,57.367,66.982,34.702,1,0
155,2019-11-06,19:00:00,63.28,46.581,55.122,34.702,1,0
155,2019-11-06,20:00:00,53.1,42.72,48.53,34.702,1,0
155,2019-11-06,21:00:00,46.53,41.494,47.304,34.702,1,0
155,2019-11-07,06:00:00,46.4,44.252,51.745,34.552,1,0
155,2019-11-07,07:00:00,56.85,68.482,74.442,34.552,1,0
155,2019-11-07,08:00:00,59.87,88.671,94.631,34.552,1,0
155,2019-11-07,09:00:00,52.53,74.075,80.035,34.552,1,0
155,2019-11-07,10:00:00,49.55,71.033,76.993,34.552,1,0
155,2019-11-07,11:00:00,48.49,67.363,73.323,34.552,1,0
155,2019-11-07,12:00:00,47.79,65.551,71.511,34.552,1,0
155,2019-11-07,13:00:00,50.11,64.662,70.622,34.552,1,0
155,2019-11-07,14:00:00,50.54,67.988,73.948,34.552,1,0
155,2019-11-07,15:00:00,50.06,69.861,75.821,34.552,1,0
155,2019-11-07,16:00:00,54.06,93.86,99.82,34.552,1,0
155,2019-11-07,17:00:00,56.82,119.39,125.35,34.552,1,0
155,2019-11-07,18:00:00,51.28,98.664,104.624,34.552,1,0
155,2019-11-07,19:00:00,47.26,57.2,65.812,34.552,1,0
155,2019-11-08,07:00:00,60.93,68.746,74.936,34.322,1,0
155,2019-11-08,08:00:00,62.77,95.597,101.787,34.322,1,0
155,2019-11-08,09:00:00,57.42,84.27,90.46,34.322,1,0
155,2019-11-08,10:00:00,56.84,75.036,81.226,34.322,1,0
155,2019-11-08,11:00:00,56.83,68.735,74.925,34.322,1,0
155,2019-11-08,12:00:00,55.62,62.727,68.917,34.322,1,0
155,2019-11-08,13:00:00,56.79,56.73,65.364,34.322,1,0
155,2019-11-08,14:00:00,56.75,57.993,64.183,34.322,1,0
155,2019-11-08,15:00:00,53.4,56.946,65.558,34.322,1,0
155,2019-11-08,16:00:00,52.65,68.655,74.845,34.322,1,0
155,2019-11-08,17:00:00,58.84,74.287,80.477,34.322,1,0
155,2019-11-08,18:00:00,51.29,68.824,75.014,34.322,1,0
155,2019-11-08,19:00:00,47.42,48.284,57.048,34.322,1,0
155,2019-11-10,17:00:00,50.66,41.755,48.275,33.992,1,0
155,2019-11-10,18:00:00,51.46,41.733,48.253,33.992,1,0
155,2019-11-10,19:00:00,49.51,40.995,47.515,33.992,1,0
155,2019-11-11,08:00:00,51.94,50.469,62.43,34.162,1,0
155,2019-11-11,17:00:00,48.99,55.269,66.923,34.162,1,0
155,2019-11-13,16:00:00,49.93,46.663,54.948,33.972,1,0
155,2019-11-13,17:00:00,50.03,48.751,59.316,33.972,1,0
155,2019-11-14,08:00:00,49.74,48.603,57.104,33.912,1,0
155,2019-11-14,14:00:00,49.12,45.259,52.269,33.912,1,0
155,2019-11-14,15:00:00,49.51,45.858,55.382,33.912,1,0
155,2019-11-14,16:00:00,50.22,49.513,59.118,33.912,1,0
155,2019-11-14,17:00:00,51.8,51.217,62.172,33.912,1,0
156,2019-11-05,07:00:00,45.22,44.132,51.786,34.876,1,0
156,2019-11-05,08:00:00,49.34,45.792,54.55,34.876,1,0
156,2019-11-05,09:00:00,46.48,45.046,52.755,34.876,1,0
156,2019-11-05,10:00:00,45.82,44.764,52.817,34.876,1,0
156,2019-11-05,11:00:00,45.71,44.293,52.154,34.876,1,0
156,2019-11-05,12:00:00,44.88,43.676,49.146,34.876,1,0
156,2019-11-05,13:00:00,45.57,43.984,51.788,34.876,1,0
156,2019-11-05,14:00:00,46.42,44.182,50.712,34.876,1,0
156,2019-11-05,15:00:00,45.25,44.633,53.241,34.876,1,0
156,2019-11-05,16:00:00,46.59,46.405,56.262,34.876,1,0
156,2019-11-05,17:00:00,51.49,49.1,58.271,34.876,1,0
156,2019-11-05,18:00:00,51.23,47.59,55.997,34.876,1,0
156,2019-11-05,19:00:00,48.39,43.818,50.494,34.876,1,0
156,2019-11-05,20:00:00,44.84,41.614,47.084,34.876,1,0
156,2019-11-06,06:00:00,46.9,41.718,47.348,34.716,1,0
156,2019-11-06,07:00:00,54.93,48.81,57.817,34.716,1,0
156,2019-11-06,08:00:00,59.94,54.271,64.068,34.716,1,0
156,2019-11-06,09:00:00,54.92,52.115,61.974,34.716,1,0
156,2019-11-06,10:00:00,54.41,50.92,60.44,34.716,1,0
156,2019-11-06,11:00:00,53.88,49.781,59.016,34.716,1,0
156,2019-11-06,12:00:00,51.4,48.677,54.978,34.716,1,0
156,2019-11-06,13:00:00,54.95,48.026,56.516,34.716,1,0
156,2019-11-06,14:00:00,54.96,49.416,55.361,34.716,1,0
156,2019-11-06,15:00:00,56.14,49.775,60.656,34.716,1,0
156,2019-11-06,16:00:00,63.24,55.545,65.547,34.716,1,0
156,2019-11-06,17:00:00,76.41,62.086,68.47,34.716,1,0
156,2019-11-06,18:00:00,84.95,56.456,65.039,34.716,1,0
156,2019-11-06,19:00:00,63.28,46.527,54.628,34.716,1,0
156,2019-11-06,20:00:00,53.1,42.963,49.662,34.716,1,0
156,2019-11-06,21:00:00,46.53,41.569,47.199,34.716,1,0
156,2019-11-07,06:00:00,46.4,44.132,51.309,34.536,1,0
156,2019-11-07,07:00:00,56.85,66.662,72.472,34.536,1,0
156,2019-11-07,08:00:00,59.87,82.728,88.538,34.536,1,0
156,2019-11-07,09:00:00,52.53,72.326,78.136,34.536,1,0
156,2019-11-07,10:00:00,49.55,69.047,74.857,34.536,1,0
156,2019-11-07,11:00:00,48.49,65.895,71.705,34.536,1,0
156,2019-11-07,12:00:00,47.79,64.638,70.448,34.536,1,0
156,2019-11-07,13:00:00,50.11,64.034,69.844,34.536,1,0
156,2019-11-07,14:00:00,50.54,67.238,73.048,34.536,1,0
156,2019-11-07,15:00:00,50.06,68.763,74.573,34.536,1,0
156,2019-11-07,16:00:00,54.06,90.213,96.023,34.536,1,0
156,2019-11-07,17:00:00,56.82,114.457,120.267,34.536,1,0
156,2019-11-07,18:00:00,51.28,95.277,101.087,34.536,1,0
156,2019-11-07,19:00:00,47.26,57.248,64.707,34.536,1,0
156,2019-11-08,07:00:00,60.93,66.928,72.888,34.386,1,0
156,2019-11-08,08:00:00,62.77,89.727,95.687,34.386,1,0
156,2019-11-08,09:00:00,57.42,78.575,84.535,34.386,1,0
156,2019-11-08,10:00:00,56.84,73.074,79.034,34.386,1,0
156,2019-11-08,11:00:00,56.83,67.288,73.248,34.386,1,0
156,2019-11-08,12:00:00,55.62,61.804,67.764,34.386,1,0
156,2019-11-08,13:00:00,56.79,56.037,65.702,34.386,1,0
156,2019-11-08,14:00:00,56.75,57.115,63.075,34.386,1,0
156,2019-11-08,15:00:00,53.4,55.842,65.499,34.386,1,0
156,2019-11-08,16:00:00,52.65,67.634,73.594,34.386,1,0
156,2019-11-08,17:00:00,58.84,73.635,79.595,34.386,1,0
156,2019-11-08,18:00:00,51.29,67.916,73.876,34.386,1,0
156,2019-11-08,19:00:00,47.42,48.265,55.618,34.386,1,0
156,2019-11-10,17:00:00,50.66,41.82,48.18,33.986,1,0
156,2019-11-10,18:00:00,51.46,41.787,48.147,33.986,1,0
156,2019-11-10,19:00:00,49.51,41.093,47.453,33.986,1,0
156,2019-11-11,08:00:00,51.94,50.568,59.351,33.826,1,0
156,2019-11-11,17:00:00,48.99,56.556,64.572,33.826,1,0
156,2019-11-13,16:00:00,49.93,46.325,55.376,33.896,1,0
156,2019-11-13,17:00:00,50.03,48.513,59.974,33.896,1,0
156,2019-11-14,08:00:00,49.74,47.897,57.772,33.806,1,0
156,2019-11-14,14:00:00,49.12,45.19,52.102,33.806,1,0
156,2019-11-14,15:00:00,49.51,45.69,54.236,33.806,1,0
156,2019-11-14,16:00:00,50.22,49.175,59.847,33.806,1,0
156,2019-11-14,17:00:00,51.8,50.975,62.037,33.806,1,0
157,2019-11-06,06:00:00,46.9,41.926,47.396,34.875,1,0
157,2019-11-06,07:00:00,54.93,51.305,58.263,34.875,1,0
157,2019-11-06,08:00:00,59.94,57.929,64.742,34.875,1,0
157,2019-11-06,09:00:00,54.92,52.94,62.256,34.875,1,0
157,2019-11-06,10:00:00,54.41,51.254,60.686,34.875,1,0
157,2019-11-06,11:00:00,53.88,50.064,59.798,34.875,1,0
157,2019-11-06,12:00:00,51.4,49.253,54.904,34.875,1,0
157,2019-11-06,13:00:00,54.95,49.434,55.447,34.875,1,0
157,2019-11-06,14:00:00,54.96,50.262,56.188,34.875,1,0
157,2019-11-06,15:00:00,56.14,50.198,60.848,34.875,1,0
157,2019-11-06,16:00:00,63.24,56.277,66.532,34.875,1,0
157,2019-11-06,17:00:00,76.41,63.474,68.944,34.875,1,0
157,2019-11-06,18:00:00,84.95,56.691,65.592,34.875,1,0
157,2019-11-06,19:00:00,63.28,46.642,55.234,34.875,1,0
157,2019-11-06,20:00:00,53.1,43.16,48.63,34.875,1,0
157,2019-11-06,21:00:00,46.53,41.614,47.084,34.875,1,0
157,2019-11-07,06:00:00,46.4,44.708,52.344,34.715,1,0
157,2019-11-07,07:00:00,56.85,71.177,76.807,34.715,1,0
157,2019-11-07,08:00:00,59.87,93.014,98.644,34.715,1,0
157,2019-11-07,09:00:00,52.53,73.202,78.832,34.715,1,0
157,2019-11-07,10:00:00,49.55,69.267,74.897,34.715,1,0
157,2019-11-07,11:00:00,48.49,66.476,72.106,34.715,1,0
157,2019-11-07,12:00:00,47.79,65.746,71.376,34.715,1,0
157,2019-11-07,13:00:00,50.11,67.7,73.33,34.715,1,0
157,2019-11-07,14:00:00,50.54,68.839,74.469,34.715,1,0
157,2019-11-07,15:00:00,50.06,69.862,75.492,34.715,1,0
157,2019-11-07,16:00:00,54.06,93.087,98.717,34.715,1,0
157,2019-11-07,17:00:00,56.82,120.054,125.684,34.715,1,0
157,2019-11-07,18:00:00,51.28,94.391,100.021,34.715,1,0
157,2019-11-07,19:00:00,47.26,57.964,66.25,34.715,1,0
157,2019-11-08,07:00:00,60.93,71.422,77.232,34.535,1,0
157,2019-11-08,08:00:00,62.77,99.486,105.296,34.535,1,0
157,2019-11-08,09:00:00,57.42,81.157,86.967,34.535,1,0
157,2019-11-08,10:00:00,56.84,73.208,79.018,34.535,1,0
157,2019-11-08,11:00:00,56.83,67.837,73.647,34.535,1,0
157,2019-11-08,12:00:00,55.62,62.918,68.728,34.535,1,0
157,2019-11-08,13:00:00,56.79,60.307,66.117,34.535,1,0
157,2019-11-08,14:00:00,56.75,58.858,64.668,34.535,1,0
157,2019-11-08,15:00:00,53.4,56.947,65.657,34.535,1,0
157,2019-11-08,16:00:00,52.65,68.601,74.411,34.535,1,0
157,2019-11-08,17:00:00,58.84,74.685,80.495,34.535,1,0
157,2019-11-08,18:00:00,51.29,67.916,73.726,34.535,1,0
157,2019-11-08,19:00:00,47.42,48.458,56.236,34.535,1,0
157,2019-11-10,17:00:00,50.66,41.994,48.184,34.155,1,0
157,2019-11-10,18:00:00,51.46,41.908,48.098,34.155,1,0
157,2019-11-10,19:00:00,49.51,41.224,47.414,34.155,1,0
157,2019-11-11,08:00:00,51.94,53.332,59.692,33.985,1,0
157,2019-11-11,17:00:00,48.99,58.043,66.6,33.985,1,0
157,2019-11-13,16:00:00,49.93,46.669,55.957,33.995,1,0
157,2019-11-13,17:00:00,50.03,49.024,60.723,33.995,1,0
157,2019-11-14,08:00:00,49.74,49.573,57.258,33.895,1,0
157,2019-11-14,14:00:00,49.12,45.452,53.443,33.895,1,0
157,2019-11-14,15:00:00,49.51,45.808,56.072,33.895,1,0
157,2019-11-14,16:00:00,50.22,49.579,57.774,33.895,1,0
157,2019-11-14,17:00:00,51.8,51.8,61.398,33.895,1,0
158,2019-11-07,06:00:00,46.4,45.151,52.852,35.241,1,0
158,2019-11-07,07:00:00,56.85,71.452,76.922,35.241,1,0
158,2019-11-07,08:00:00,59.87,93.151,98.621,35.241,1,0
158,2019-11-07,09:00:00,52.53,75.689,81.159,35.241,1,0
158,2019-11-07,10:00:00,49.55,72.344,77.814,35.241,1,0
158,2019-11-07,11:00:00,48.49,70.679,76.149,35.241,1,0
158,2019-11-07,12:00:00,47.79,68.987,74.457,35.241,1,0
158,2019-11-07,13:00:00,50.11,72.683,78.153,35.241,1,0
158,2019-11-07,14:00:00,50.54,74.037,79.507,35.241,1,0
158,2019-11-07,15:00:00,50.06,84.703,90.173,35.241,1,0
158,2019-11-07,16:00:00,54.06,116.27,121.74,35.241,1,0
158,2019-11-07,17:00:00,56.82,156.564,162.034,35.241,1,0
158,2019-11-07,18:00:00,51.28,129.527,134.997,35.241,1,0
158,2019-11-07,19:00:00,47.26,68.253,73.723,35.241,1,0
158,2019-11-08,07:00:00,60.93,71.696,77.326,35.081,1,0
158,2019-11-08,08:00:00,62.77,99.652,105.282,35.081,1,0
158,2019-11-08,09:00:00,57.42,87.21,92.84,35.081,1,0
158,2019-11-08,10:00:00,56.84,78.662,84.292,35.081,1,0
158,2019-11-08,11:00:00,56.83,71.981,77.611,35.081,1,0
158,2019-11-08,12:00:00,55.62,66.412,72.042,35.081,1,0
158,2019-11-08,13:00:00,56.79,65.734,71.364,35.081,1,0
