"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","05.01.2020 08:00 - 05.01.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8860","n/e","7784","1179","n/e","n/e","n/e","n/e","2325"
"Sweden (SE)","05.01.2020 09:00 - 05.01.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9560","n/e","7785","1178","n/e","n/e","n/e","n/e","2464"
"Sweden (SE)","05.01.2020 10:00 - 05.01.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9581","n/e","7784","1169","n/e","n/e","n/e","n/e","2745"
"Sweden (SE)","05.01.2020 11:00 - 05.01.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9324","n/e","7786","1200","n/e","n/e","n/e","n/e","3188"
"Sweden (SE)","05.01.2020 12:00 - 05.01.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9070","n/e","7786","1213","n/e","n/e","n/e","n/e","3801"
"Sweden (SE)","05.01.2020 13:00 - 05.01.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8951","n/e","7785","1214","n/e","n/e","n/e","n/e","4406"
"Sweden (SE)","05.01.2020 14:00 - 05.01.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8839","n/e","7786","1184","n/e","n/e","n/e","n/e","4907"
"Sweden (SE)","05.01.2020 15:00 - 05.01.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8832","n/e","7786","1218","n/e","n/e","n/e","n/e","5409"
"Sweden (SE)","05.01.2020 16:00 - 05.01.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8973","n/e","7785","1219","n/e","n/e","n/e","n/e","5649"
"Sweden (SE)","05.01.2020 17:00 - 05.01.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9257","n/e","7785","1225","n/e","n/e","n/e","n/e","5865"
"Sweden (SE)","05.01.2020 18:00 - 05.01.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9020","n/e","7784","1230","n/e","n/e","n/e","n/e","6020"
"Sweden (SE)","05.01.2020 19:00 - 05.01.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8731","n/e","7784","1233","n/e","n/e","n/e","n/e","6074"
"Sweden (SE)","05.01.2020 20:00 - 05.01.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8192","n/e","7785","1185","n/e","n/e","n/e","n/e","5911"
"Sweden (SE)","05.01.2020 21:00 - 05.01.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7687","n/e","7787","1158","n/e","n/e","n/e","n/e","5935"
"Sweden (SE)","05.01.2020 22:00 - 05.01.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6367","n/e","7783","1199","n/e","n/e","n/e","n/e","5804"
"Sweden (SE)","05.01.2020 23:00 - 06.01.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5439","n/e","7781","1229","n/e","n/e","n/e","n/e","5789"
"Sweden (SE)","06.01.2020 00:00 - 06.01.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4883","n/e","7779","1295","n/e","n/e","n/e","n/e","5692"
"Sweden (SE)","06.01.2020 01:00 - 06.01.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4647","n/e","7781","1269","n/e","n/e","n/e","n/e","5365"
"Sweden (SE)","06.01.2020 02:00 - 06.01.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4679","n/e","7780","1263","n/e","n/e","n/e","n/e","5181"
"Sweden (SE)","06.01.2020 03:00 - 06.01.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4765","n/e","7778","1256","n/e","n/e","n/e","n/e","5113"
"Sweden (SE)","06.01.2020 04:00 - 06.01.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4882","n/e","7779","1246","n/e","n/e","n/e","n/e","4943"
"Sweden (SE)","06.01.2020 05:00 - 06.01.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5612","n/e","7781","1282","n/e","n/e","n/e","n/e","4711"
"Sweden (SE)","06.01.2020 06:00 - 06.01.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6175","n/e","7779","1287","n/e","n/e","n/e","n/e","4672"
"Sweden (SE)","06.01.2020 07:00 - 06.01.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7502","n/e","7779","1309","n/e","n/e","n/e","n/e","4442"
"Sweden (SE)","06.01.2020 08:00 - 06.01.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8400","n/e","7779","1352","n/e","n/e","n/e","n/e","4278"
"Sweden (SE)","06.01.2020 09:00 - 06.01.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9258","n/e","7776","1334","n/e","n/e","n/e","n/e","4254"
"Sweden (SE)","06.01.2020 10:00 - 06.01.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9418","n/e","7776","1346","n/e","n/e","n/e","n/e","3939"
"Sweden (SE)","06.01.2020 11:00 - 06.01.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9363","n/e","7777","1324","n/e","n/e","n/e","n/e","3978"
"Sweden (SE)","06.01.2020 12:00 - 06.01.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9360","n/e","7776","1307","n/e","n/e","n/e","n/e","3841"
"Sweden (SE)","06.01.2020 13:00 - 06.01.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9354","n/e","7773","1312","n/e","n/e","n/e","n/e","3815"
"Sweden (SE)","06.01.2020 14:00 - 06.01.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9363","n/e","7771","1297","n/e","n/e","n/e","n/e","3932"
"Sweden (SE)","06.01.2020 15:00 - 06.01.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9447","n/e","7771","1302","n/e","n/e","n/e","n/e","4121"
"Sweden (SE)","06.01.2020 16:00 - 06.01.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9589","n/e","7772","1303","n/e","n/e","n/e","n/e","4025"
"Sweden (SE)","06.01.2020 17:00 - 06.01.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9846","n/e","7772","1299","n/e","n/e","n/e","n/e","3986"
"Sweden (SE)","06.01.2020 18:00 - 06.01.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9594","n/e","7776","1293","n/e","n/e","n/e","n/e","3736"
"Sweden (SE)","06.01.2020 19:00 - 06.01.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9264","n/e","7777","1284","n/e","n/e","n/e","n/e","3728"
"Sweden (SE)","06.01.2020 20:00 - 06.01.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8883","n/e","7780","1256","n/e","n/e","n/e","n/e","3890"
"Sweden (SE)","06.01.2020 21:00 - 06.01.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8245","n/e","7779","1237","n/e","n/e","n/e","n/e","4152"
"Sweden (SE)","06.01.2020 22:00 - 06.01.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6911","n/e","7778","1219","n/e","n/e","n/e","n/e","4241"
"Sweden (SE)","06.01.2020 23:00 - 07.01.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6141","n/e","7778","1219","n/e","n/e","n/e","n/e","4433"
"Sweden (SE)","07.01.2020 00:00 - 07.01.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5537","n/e","7778","1191","n/e","n/e","n/e","n/e","4431"
"Sweden (SE)","07.01.2020 01:00 - 07.01.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5005","n/e","7780","1214","n/e","n/e","n/e","n/e","4284"
"Sweden (SE)","07.01.2020 02:00 - 07.01.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4941","n/e","7781","1214","n/e","n/e","n/e","n/e","4376"
"Sweden (SE)","07.01.2020 03:00 - 07.01.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5005","n/e","7779","1222","n/e","n/e","n/e","n/e","4335"
"Sweden (SE)","07.01.2020 04:00 - 07.01.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5261","n/e","7778","1225","n/e","n/e","n/e","n/e","4289"
"Sweden (SE)","07.01.2020 05:00 - 07.01.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6972","n/e","7777","1246","n/e","n/e","n/e","n/e","4294"
"Sweden (SE)","07.01.2020 06:00 - 07.01.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9132","n/e","7776","1272","n/e","n/e","n/e","n/e","4238"
"Sweden (SE)","07.01.2020 07:00 - 07.01.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9836","n/e","7775","1305","n/e","n/e","n/e","n/e","4191"
"Sweden (SE)","07.01.2020 08:00 - 07.01.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9973","n/e","7777","1307","n/e","n/e","n/e","n/e","3985"
"Sweden (SE)","07.01.2020 09:00 - 07.01.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9994","n/e","7776","1279","n/e","n/e","n/e","n/e","3956"
"Sweden (SE)","07.01.2020 10:00 - 07.01.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10081","n/e","7777","1289","n/e","n/e","n/e","n/e","3891"
"Sweden (SE)","07.01.2020 11:00 - 07.01.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10145","n/e","7781","1280","n/e","n/e","n/e","n/e","3794"
"Sweden (SE)","07.01.2020 12:00 - 07.01.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10212","n/e","7777","1282","n/e","n/e","n/e","n/e","3755"
"Sweden (SE)","07.01.2020 13:00 - 07.01.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10248","n/e","7777","1285","n/e","n/e","n/e","n/e","3771"
"Sweden (SE)","07.01.2020 14:00 - 07.01.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10256","n/e","7778","1285","n/e","n/e","n/e","n/e","3687"
"Sweden (SE)","07.01.2020 15:00 - 07.01.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10233","n/e","7779","1248","n/e","n/e","n/e","n/e","3844"
"Sweden (SE)","07.01.2020 16:00 - 07.01.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10241","n/e","7780","1254","n/e","n/e","n/e","n/e","4393"
"Sweden (SE)","07.01.2020 17:00 - 07.01.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10044","n/e","7779","1262","n/e","n/e","n/e","n/e","4824"
"Sweden (SE)","07.01.2020 18:00 - 07.01.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9851","n/e","7781","1262","n/e","n/e","n/e","n/e","5263"
"Sweden (SE)","07.01.2020 19:00 - 07.01.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9276","n/e","7783","1246","n/e","n/e","n/e","n/e","5825"
"Sweden (SE)","07.01.2020 20:00 - 07.01.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7885","n/e","7783","1213","n/e","n/e","n/e","n/e","6257"
"Sweden (SE)","07.01.2020 21:00 - 07.01.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6756","n/e","7781","1195","n/e","n/e","n/e","n/e","6590"
"Sweden (SE)","07.01.2020 22:00 - 07.01.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5920","n/e","7782","1180","n/e","n/e","n/e","n/e","6844"
"Sweden (SE)","07.01.2020 23:00 - 08.01.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5023","n/e","7782","1172","n/e","n/e","n/e","n/e","7023"
"Sweden (SE)","08.01.2020 00:00 - 08.01.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4288","n/e","7780","1170","n/e","n/e","n/e","n/e","7220"
"Sweden (SE)","08.01.2020 01:00 - 08.01.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3501","n/e","7780","1154","n/e","n/e","n/e","n/e","7269"
"Sweden (SE)","08.01.2020 02:00 - 08.01.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3204","n/e","7781","1142","n/e","n/e","n/e","n/e","7310"
"Sweden (SE)","08.01.2020 03:00 - 08.01.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3230","n/e","7783","1146","n/e","n/e","n/e","n/e","7238"
"Sweden (SE)","08.01.2020 04:00 - 08.01.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3449","n/e","7783","1150","n/e","n/e","n/e","n/e","7155"
"Sweden (SE)","08.01.2020 05:00 - 08.01.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4591","n/e","7782","1160","n/e","n/e","n/e","n/e","7113"
"Sweden (SE)","08.01.2020 06:00 - 08.01.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6349","n/e","7780","1242","n/e","n/e","n/e","n/e","7032"
"Sweden (SE)","08.01.2020 07:00 - 08.01.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8167","n/e","7782","1272","n/e","n/e","n/e","n/e","7037"
"Sweden (SE)","08.01.2020 08:00 - 08.01.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8785","n/e","7784","1292","n/e","n/e","n/e","n/e","6981"
"Sweden (SE)","08.01.2020 09:00 - 08.01.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8450","n/e","7783","1303","n/e","n/e","n/e","n/e","6900"
"Sweden (SE)","08.01.2020 10:00 - 08.01.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8532","n/e","7783","1255","n/e","n/e","n/e","n/e","6782"
"Sweden (SE)","08.01.2020 11:00 - 08.01.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8593","n/e","7785","1259","n/e","n/e","n/e","n/e","6685"
"Sweden (SE)","08.01.2020 12:00 - 08.01.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8733","n/e","7786","1251","n/e","n/e","n/e","n/e","6436"
"Sweden (SE)","08.01.2020 13:00 - 08.01.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8728","n/e","7788","1258","n/e","n/e","n/e","n/e","6321"
"Sweden (SE)","08.01.2020 14:00 - 08.01.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8994","n/e","7785","1251","n/e","n/e","n/e","n/e","6173"
"Sweden (SE)","08.01.2020 15:00 - 08.01.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9144","n/e","7787","1251","n/e","n/e","n/e","n/e","6216"
"Sweden (SE)","08.01.2020 16:00 - 08.01.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9244","n/e","7785","1244","n/e","n/e","n/e","n/e","6295"
"Sweden (SE)","08.01.2020 17:00 - 08.01.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9168","n/e","7787","1252","n/e","n/e","n/e","n/e","6322"
"Sweden (SE)","08.01.2020 18:00 - 08.01.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8933","n/e","7790","1256","n/e","n/e","n/e","n/e","6431"
"Sweden (SE)","08.01.2020 19:00 - 08.01.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8601","n/e","7790","1248","n/e","n/e","n/e","n/e","6400"
"Sweden (SE)","08.01.2020 20:00 - 08.01.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8092","n/e","7789","1253","n/e","n/e","n/e","n/e","6539"
"Sweden (SE)","08.01.2020 21:00 - 08.01.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7593","n/e","7791","1239","n/e","n/e","n/e","n/e","6570"
"Sweden (SE)","08.01.2020 22:00 - 08.01.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6518","n/e","7791","1195","n/e","n/e","n/e","n/e","6603"
"Sweden (SE)","08.01.2020 23:00 - 09.01.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5561","n/e","7792","1143","n/e","n/e","n/e","n/e","6657"
"Sweden (SE)","09.01.2020 00:00 - 09.01.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5329","n/e","7792","1091","n/e","n/e","n/e","n/e","6732"
"Sweden (SE)","09.01.2020 01:00 - 09.01.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5047","n/e","7793","1105","n/e","n/e","n/e","n/e","6748"
"Sweden (SE)","09.01.2020 02:00 - 09.01.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5060","n/e","7794","1098","n/e","n/e","n/e","n/e","6691"
"Sweden (SE)","09.01.2020 03:00 - 09.01.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5206","n/e","7792","1110","n/e","n/e","n/e","n/e","6591"
"Sweden (SE)","09.01.2020 04:00 - 09.01.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5447","n/e","7791","1119","n/e","n/e","n/e","n/e","6466"
"Sweden (SE)","09.01.2020 05:00 - 09.01.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6528","n/e","7790","1190","n/e","n/e","n/e","n/e","6241"
"Sweden (SE)","09.01.2020 06:00 - 09.01.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7860","n/e","7790","1226","n/e","n/e","n/e","n/e","6056"
"Sweden (SE)","09.01.2020 07:00 - 09.01.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8453","n/e","7788","1300","n/e","n/e","n/e","n/e","5819"
"Sweden (SE)","09.01.2020 08:00 - 09.01.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8746","n/e","7790","1316","n/e","n/e","n/e","n/e","5491"
"Sweden (SE)","09.01.2020 09:00 - 09.01.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8897","n/e","7788","1321","n/e","n/e","n/e","n/e","5154"
"Sweden (SE)","09.01.2020 10:00 - 09.01.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8992","n/e","7789","1291","n/e","n/e","n/e","n/e","4817"
"Sweden (SE)","09.01.2020 11:00 - 09.01.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9011","n/e","7789","1261","n/e","n/e","n/e","n/e","4334"
"Sweden (SE)","09.01.2020 12:00 - 09.01.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9149","n/e","7789","1239","n/e","n/e","n/e","n/e","3999"
"Sweden (SE)","09.01.2020 13:00 - 09.01.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9346","n/e","7788","1241","n/e","n/e","n/e","n/e","3770"
"Sweden (SE)","09.01.2020 14:00 - 09.01.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9512","n/e","7786","1222","n/e","n/e","n/e","n/e","3501"
"Sweden (SE)","09.01.2020 15:00 - 09.01.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9736","n/e","7786","1216","n/e","n/e","n/e","n/e","3400"
"Sweden (SE)","09.01.2020 16:00 - 09.01.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9733","n/e","7785","1203","n/e","n/e","n/e","n/e","3319"
"Sweden (SE)","09.01.2020 17:00 - 09.01.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9951","n/e","7784","1178","n/e","n/e","n/e","n/e","3332"
"Sweden (SE)","09.01.2020 18:00 - 09.01.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9816","n/e","7785","1192","n/e","n/e","n/e","n/e","3419"
"Sweden (SE)","09.01.2020 19:00 - 09.01.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9847","n/e","7787","1182","n/e","n/e","n/e","n/e","3338"
"Sweden (SE)","09.01.2020 20:00 - 09.01.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9741","n/e","7789","1157","n/e","n/e","n/e","n/e","3289"
"Sweden (SE)","09.01.2020 21:00 - 09.01.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9395","n/e","7789","1148","n/e","n/e","n/e","n/e","3233"
"Sweden (SE)","09.01.2020 22:00 - 09.01.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8392","n/e","7787","1099","n/e","n/e","n/e","n/e","3231"
"Sweden (SE)","09.01.2020 23:00 - 10.01.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7668","n/e","7785","1076","n/e","n/e","n/e","n/e","3129"
