Date,Hour,MAE d,MAE s
2018-09-28,9,23.05,60.0
2018-09-28,10,23.07,56.46
2018-09-28,11,19.28,56.57
2018-09-28,12,22.37,56.46
2018-09-28,13,20.24,61.29
2018-09-28,14,20.64,60.67
2018-09-28,15,20.28,59.66
2018-09-28,16,21.57,57.58
2018-09-28,17,20.74,57.48
2018-09-28,18,18.06,56.03
2018-09-28,19,24.78,54.42
2018-09-28,20,23.88,54.94
2018-09-28,21,22.51,47.91
2018-09-28,22,23.94,50.67
2018-09-28,23,19.88,51.75
2018-09-29,0,23.21,50.32
2018-09-29,1,22.05,50.08
2018-09-29,2,18.93,50.59
2018-09-29,3,18.4,49.47
2018-09-29,4,18.79,47.95
2018-09-29,5,20.01,45.29
2018-09-29,6,23.65,47.7
2018-09-29,7,25.35,52.91
2018-09-29,8,27.23,52.53
2018-09-29,9,27.26,52.64
2018-09-29,10,28.01,49.56
2018-09-29,11,30.24,48.05
2018-09-29,12,22.13,54.26
2018-09-29,13,23.57,53.22
2018-09-29,14,21.85,53.33
2018-09-29,15,20.89,53.63
2018-09-29,16,20.99,55.67
2018-09-29,17,19.48,59.01
2018-09-29,18,16.1,55.11
2018-09-29,19,17.43,54.91
2018-09-29,20,17.3,50.53
2018-09-29,21,18.49,49.65
2018-09-29,22,16.47,50.64
2018-09-29,23,16.23,49.95
2018-09-30,0,18.33,59.21
2018-09-30,1,18.92,58.92
2018-09-30,2,18.91,61.12
2018-09-30,3,18.97,61.42
2018-09-30,4,18.67,60.46
2018-09-30,5,17.8,55.78
2018-09-30,6,18.94,57.19
2018-09-30,7,15.94,64.32
2018-09-30,8,16.5,64.41
2018-09-30,9,15.74,63.77
2018-09-30,10,18.08,59.98
2018-09-30,11,20.59,59.28
2018-09-30,12,20.4,57.37
2018-09-30,13,17.6,58.58
2018-09-30,14,17.64,58.38
2018-09-30,15,18.2,59.01
2018-09-30,16,18.6,54.26
2018-09-30,17,24.93,54.08
2018-09-30,18,26.84,55.34
2018-09-30,19,26.99,55.99
2018-09-30,20,26.52,54.47
2018-09-30,21,30.76,51.93
2018-09-30,22,29.39,52.31
2018-09-30,23,28.82,52.32
2018-10-01,0,22.22,49.21
2018-10-01,1,21.83,51.15
2018-10-01,2,21.31,52.8
2018-10-01,3,21.26,53.33
2018-10-01,4,21.96,50.34
2018-10-01,5,27.58,47.62
2018-10-01,6,37.17,50.28
2018-10-01,7,36.96,59.77
2018-10-01,8,35.64,50.93
2018-10-01,9,35.42,64.22
2018-10-01,10,46.01,62.43
2018-10-01,11,39.19,52.15
2018-10-01,12,38.47,50.11
2018-10-01,13,37.96,48.53
2018-10-01,14,40.4,48.71
2018-10-01,15,37.68,50.34
2018-10-01,16,29.22,53.36
2018-10-01,17,29.75,53.55
2018-10-01,18,36.59,51.98
2018-10-01,19,33.25,59.43
2018-10-01,20,27.91,58.89
2018-10-01,21,30.79,50.64
2018-10-01,22,25.6,57.91
2018-10-01,23,25.09,54.62
2018-10-02,0,19.45,73.51
2018-10-02,1,20.16,72.98
2018-10-02,2,20.16,73.56
2018-10-02,3,20.87,73.83
2018-10-02,4,20.89,73.92
2018-10-02,5,24.93,73.51
2018-10-02,6,28.4,59.29
2018-10-02,7,27.2,68.66
2018-10-02,8,26.78,67.72
2018-10-02,9,25.54,59.13
2018-10-02,10,26.83,63.73
2018-10-02,11,21.07,63.63
2018-10-02,12,21.88,64.9
2018-10-02,13,21.76,66.3
2018-10-02,14,23.95,69.81
2018-10-02,15,23.9,70.75
2018-10-02,16,24.12,70.82
2018-10-02,17,23.84,71.11
2018-10-02,18,25.38,71.65
2018-10-02,19,28.6,72.3
2018-10-02,20,27.65,68.91
2018-10-02,21,24.23,66.3
2018-10-02,22,22.15,66.25
2018-10-02,23,21.73,63.97
2018-10-03,0,21.59,65.04
2018-10-03,1,20.24,63.6
2018-10-03,2,19.73,64.06
2018-10-03,3,19.69,64.28
2018-10-03,4,20.92,64.45
2018-10-03,5,23.16,65.81
2018-10-03,6,23.46,59.62
2018-10-03,7,23.6,67.46
2018-10-03,8,24.61,69.74
2018-10-03,9,25.22,68.48
2018-10-03,10,24.94,63.05
2018-10-03,11,28.15,64.81
2018-10-03,12,27.74,66.25
2018-10-03,13,27.04,64.99
2018-10-03,14,27.44,66.41
2018-10-03,15,26.6,65.29
2018-10-03,16,24.65,66.08
2018-10-03,17,27.23,61.65
2018-10-03,18,22.69,62.43
2018-10-03,19,19.15,56.64
2018-10-03,20,24.4,54.88
2018-10-03,21,25.56,54.51
2018-10-03,22,23.06,68.36
2018-10-03,23,20.89,71.65
2018-10-04,0,25.24,66.82
2018-10-04,1,24.47,68.52
2018-10-04,2,22.04,69.32
2018-10-04,3,25.23,71.93
2018-10-04,4,23.81,71.52
2018-10-04,5,24.08,56.25
2018-10-04,6,25.04,53.22
2018-10-04,7,33.05,52.86
2018-10-04,8,30.97,54.5
2018-10-04,9,33.1,52.31
2018-10-04,10,40.28,44.03
2018-10-04,11,41.35,44.76
2018-10-04,12,36.38,46.13
2018-10-04,13,31.89,45.22
2018-10-04,14,30.06,45.47
2018-10-04,15,28.93,45.45
2018-10-04,16,23.54,48.09
2018-10-04,17,28.17,54.19
2018-10-04,18,28.64,57.96
2018-10-04,19,29.53,61.41
2018-10-04,20,26.2,56.34
2018-10-04,21,29.14,46.48
2018-10-04,22,24.95,50.56
2018-10-04,23,21.34,51.85
2018-10-05,0,19.53,66.18
2018-10-05,1,19.58,80.84
2018-10-05,2,19.64,81.01
2018-10-05,3,19.73,80.71
2018-10-05,4,19.88,80.33
2018-10-05,5,19.7,62.63
2018-10-05,6,22.98,55.04
2018-10-05,7,23.59,52.01
2018-10-05,8,21.99,52.89
2018-10-05,9,23.54,56.44
2018-10-05,10,29.14,53.62
2018-10-05,11,33.33,53.9
2018-10-05,12,29.71,60.17
2018-10-05,13,28.69,59.97
2018-10-05,14,27.51,59.51
2018-10-05,15,29.32,59.98
2018-10-05,16,20.51,59.59
2018-10-05,17,26.09,58.7
2018-10-05,18,26.9,54.37
2018-10-05,19,26.56,55.96
2018-10-05,20,21.89,53.45
2018-10-05,21,24.28,55.49
2018-10-05,22,22.44,58.13
2018-10-05,23,21.31,59.77
2018-10-06,0,24.65,70.45
2018-10-06,1,24.25,74.25
2018-10-06,2,24.19,75.63
2018-10-06,3,23.87,75.61
2018-10-06,4,24.66,74.96
2018-10-06,5,26.8,65.87
2018-10-06,6,23.06,55.93
2018-10-06,7,28.57,56.62
2018-10-06,8,31.87,61.88
2018-10-06,9,31.29,58.23
2018-10-06,10,28.0,53.73
2018-10-06,11,29.35,49.64
2018-10-06,12,30.22,51.8
2018-10-06,13,28.54,53.51
2018-10-06,14,29.15,51.42
2018-10-06,15,30.49,49.92
2018-10-06,16,27.64,50.64
2018-10-06,17,30.63,56.71
2018-10-06,18,33.5,62.35
2018-10-06,19,33.31,57.11
2018-10-06,20,28.8,57.69
2018-10-06,21,29.64,46.66
2018-10-06,22,27.97,51.91
2018-10-06,23,27.16,59.26
2018-10-07,0,22.67,63.24
2018-10-07,1,23.06,64.81
2018-10-07,2,24.14,64.67
2018-10-07,3,24.98,64.43
2018-10-07,4,24.45,64.66
2018-10-07,5,25.62,65.69
2018-10-07,6,23.97,60.78
2018-10-07,7,24.21,69.55
2018-10-07,8,27.42,57.8
2018-10-07,9,28.08,56.91
2018-10-07,10,33.51,58.74
2018-10-07,11,34.51,58.94
2018-10-07,12,35.79,58.95
2018-10-07,13,33.98,57.85
2018-10-07,14,34.55,58.68
2018-10-07,15,36.62,59.46
2018-10-07,16,30.05,62.9
2018-10-07,17,31.55,63.21
2018-10-07,18,37.73,63.32
2018-10-07,19,35.67,61.51
2018-10-07,20,28.88,53.27
2018-10-07,21,27.44,53.28
2018-10-07,22,26.49,63.17
2018-10-07,23,26.69,65.04
2018-10-08,0,25.54,58.65
2018-10-08,1,23.1,60.78
2018-10-08,2,20.57,59.54
2018-10-08,3,19.72,59.66
2018-10-08,4,18.35,52.7
2018-10-08,5,20.19,53.86
2018-10-08,6,23.18,49.16
2018-10-08,7,24.46,80.04
2018-10-08,8,25.74,61.8
2018-10-08,9,25.23,63.84
2018-10-08,10,22.34,59.84
2018-10-08,11,21.57,56.26
2018-10-08,12,20.39,56.61
2018-10-08,13,20.19,56.55
2018-10-08,14,20.56,56.43
2018-10-08,15,19.41,57.38
2018-10-08,16,19.12,58.72
2018-10-08,17,19.21,58.88
2018-10-08,18,24.96,55.83
2018-10-08,19,24.3,55.65
2018-10-08,20,25.55,57.09
2018-10-08,21,28.03,55.38
2018-10-08,22,25.39,58.6
2018-10-08,23,21.03,57.11
2018-10-09,0,22.91,57.58
2018-10-09,1,22.08,55.48
2018-10-09,2,21.5,56.7
2018-10-09,3,21.49,56.28
2018-10-09,4,22.53,60.54
2018-10-09,5,22.89,60.81
2018-10-09,6,26.21,59.58
2018-10-09,7,25.26,61.04
2018-10-09,8,23.4,69.69
2018-10-09,9,23.97,76.69
2018-10-09,10,23.54,64.08
2018-10-09,11,25.87,64.26
2018-10-09,12,24.55,63.58
2018-10-09,13,23.89,62.67
2018-10-09,14,23.87,63.22
2018-10-09,15,23.24,64.28
2018-10-09,16,23.91,68.18
2018-10-09,17,20.55,62.02
2018-10-09,18,26.74,63.9
2018-10-09,19,25.13,53.97
2018-10-09,20,24.09,73.06
2018-10-09,21,24.37,61.46
2018-10-09,22,25.37,64.01
2018-10-09,23,21.96,59.16
2018-10-10,0,15.8,56.48
2018-10-10,1,16.68,56.23
2018-10-10,2,17.49,55.99
2018-10-10,3,18.87,55.78
2018-10-10,4,21.39,47.8
2018-10-10,5,25.33,46.58
2018-10-10,6,35.47,58.01
2018-10-10,7,38.45,65.79
2018-10-10,8,40.45,64.03
2018-10-10,9,37.86,62.73
2018-10-10,10,36.25,51.48
2018-10-10,11,38.09,51.05
2018-10-10,12,32.47,43.41
2018-10-10,13,33.19,49.65
2018-10-10,14,31.26,52.68
2018-10-10,15,32.41,51.5
2018-10-10,16,35.41,41.15
2018-10-10,17,44.63,49.35
2018-10-10,18,38.2,56.21
2018-10-10,19,34.72,54.33
2018-10-10,20,33.14,57.14
2018-10-10,21,33.07,56.91
2018-10-10,22,25.01,54.66
2018-10-10,23,21.42,57.53
2018-10-11,0,20.82,58.18
2018-10-11,1,19.6,55.62
2018-10-11,2,18.38,55.16
2018-10-11,3,17.94,54.8
2018-10-11,4,18.58,60.12
2018-10-11,5,19.45,58.27
2018-10-11,6,27.2,84.83
2018-10-11,7,31.57,69.72
2018-10-11,8,31.11,68.35
2018-10-11,9,28.59,72.87
2018-10-11,10,24.28,70.06
2018-10-11,11,26.67,70.74
2018-10-11,12,24.64,74.21
2018-10-11,13,23.78,77.03
2018-10-11,14,22.31,78.0
2018-10-11,15,25.68,75.64
2018-10-11,16,27.57,74.54
2018-10-11,17,28.17,68.46
2018-10-11,18,32.79,72.0
2018-10-11,19,31.22,79.43
2018-10-11,20,27.51,81.81
2018-10-11,21,29.14,84.21
2018-10-11,22,27.78,71.32
2018-10-11,23,22.23,66.06
2018-10-12,0,20.09,56.94
2018-10-12,1,22.78,54.42
2018-10-12,2,19.79,56.02
2018-10-12,3,19.9,55.83
2018-10-12,4,22.52,54.28
2018-10-12,5,25.1,51.94
2018-10-12,6,26.54,75.72
2018-10-12,7,30.52,71.46
2018-10-12,8,31.78,65.31
2018-10-12,9,32.21,65.96
2018-10-12,10,37.35,63.84
2018-10-12,11,29.59,63.91
2018-10-12,12,29.45,57.6
2018-10-12,13,28.94,57.63
2018-10-12,14,28.31,59.1
2018-10-12,15,30.64,63.91
2018-10-12,16,29.85,62.71
2018-10-12,17,35.06,63.13
2018-10-12,18,36.16,66.69
2018-10-12,19,34.44,64.86
2018-10-12,20,32.63,63.19
2018-10-12,21,32.0,65.22
2018-10-12,22,28.56,54.48
2018-10-12,23,23.76,50.85
2018-10-13,0,16.94,58.35
2018-10-13,1,16.76,62.0
2018-10-13,2,16.64,62.38
2018-10-13,3,16.43,61.91
2018-10-13,4,16.42,61.45
2018-10-13,5,17.48,60.02
2018-10-13,6,16.79,70.86
2018-10-13,7,16.47,77.19
2018-10-13,8,18.6,73.6
2018-10-13,9,20.82,72.13
2018-10-13,10,20.21,69.74
2018-10-13,11,22.5,69.44
2018-10-13,12,21.18,68.96
2018-10-13,13,19.64,70.23
2018-10-13,14,18.78,69.78
2018-10-13,15,18.46,69.88
2018-10-13,16,18.71,67.19
2018-10-13,17,19.49,69.15
2018-10-13,18,20.54,66.63
2018-10-13,19,19.75,68.79
2018-10-13,20,20.07,69.63
2018-10-13,21,17.89,67.83
2018-10-13,22,17.56,68.93
2018-10-13,23,17.11,67.31
2018-10-14,0,19.91,59.6
2018-10-14,1,18.89,59.28
2018-10-14,2,18.7,59.31
2018-10-14,3,19.19,59.63
2018-10-14,4,20.34,60.38
2018-10-14,5,20.1,60.7
2018-10-14,6,20.57,72.55
2018-10-14,7,17.75,83.81
2018-10-14,8,19.35,86.12
2018-10-14,9,17.3,81.16
2018-10-14,10,18.58,79.78
2018-10-14,11,20.57,79.84
2018-10-14,12,21.22,78.86
2018-10-14,13,17.48,79.38
2018-10-14,14,18.04,79.07
2018-10-14,15,17.53,77.58
2018-10-14,16,18.99,73.9
2018-10-14,17,15.76,73.71
2018-10-14,18,16.31,73.16
2018-10-14,19,19.67,75.05
2018-10-14,20,19.41,73.28
2018-10-14,21,18.75,68.64
2018-10-14,22,19.16,69.38
2018-10-14,23,18.41,72.95
2018-10-15,0,17.7,73.88
2018-10-15,1,17.64,74.6
2018-10-15,2,18.96,76.45
2018-10-15,3,21.12,73.14
2018-10-15,4,19.39,73.67
2018-10-15,5,20.1,64.37
2018-10-15,6,27.45,64.24
2018-10-15,7,30.27,68.12
2018-10-15,8,32.87,70.17
2018-10-15,9,29.54,67.37
2018-10-15,10,35.15,64.45
2018-10-15,11,39.11,64.28
2018-10-15,12,32.35,61.35
2018-10-15,13,31.45,62.56
2018-10-15,14,40.27,68.45
2018-10-15,15,36.55,69.65
2018-10-15,16,30.5,70.56
2018-10-15,17,35.19,71.76
2018-10-15,18,32.97,65.83
2018-10-15,19,40.0,65.54
2018-10-15,20,27.87,63.48
2018-10-15,21,23.36,63.25
2018-10-15,22,25.94,58.21
2018-10-15,23,21.06,67.18
2018-10-16,0,25.44,59.24
2018-10-16,1,26.06,51.94
2018-10-16,2,26.18,51.84
2018-10-16,3,27.09,53.33
2018-10-16,4,26.2,52.64
2018-10-16,5,26.4,58.87
2018-10-16,6,25.85,74.18
2018-10-16,7,39.83,60.52
2018-10-16,8,39.67,59.82
2018-10-16,9,34.34,60.42
2018-10-16,10,39.69,58.68
2018-10-16,11,39.33,59.89
2018-10-16,12,39.75,59.7
2018-10-16,13,38.08,58.37
2018-10-16,14,39.06,59.94
2018-10-16,15,40.51,60.39
2018-10-16,16,31.38,58.58
2018-10-16,17,40.28,58.23
2018-10-16,18,37.79,56.62
2018-10-16,19,35.91,56.6
2018-10-16,20,29.15,60.44
2018-10-16,21,33.13,62.17
2018-10-16,22,30.06,63.43
2018-10-16,23,26.69,76.18
2018-10-17,0,27.29,67.11
2018-10-17,1,29.06,70.06
2018-10-17,2,27.88,70.93
2018-10-17,3,27.26,69.98
2018-10-17,4,27.08,68.15
2018-10-17,5,28.51,68.34
2018-10-17,6,31.76,88.68
2018-10-17,7,29.93,75.98
2018-10-17,8,26.17,76.51
2018-10-17,9,28.61,79.42
2018-10-17,10,37.15,76.73
2018-10-17,11,34.88,80.3
2018-10-17,12,34.78,78.43
2018-10-17,13,33.94,80.0
2018-10-17,14,34.3,81.72
2018-10-17,15,36.15,80.53
2018-10-17,16,27.68,78.06
2018-10-17,17,31.6,76.97
2018-10-17,18,33.28,75.37
2018-10-17,19,37.27,77.61
2018-10-17,20,25.5,77.74
2018-10-17,21,30.75,79.94
2018-10-17,22,32.69,84.36
2018-10-17,23,29.58,94.82
2018-10-18,0,28.92,56.57
2018-10-18,1,28.72,54.65
2018-10-18,2,28.09,55.1
2018-10-18,3,28.12,53.68
2018-10-18,4,28.05,54.41
2018-10-18,5,29.89,55.33
2018-10-18,6,37.85,52.8
2018-10-18,7,35.35,81.52
2018-10-18,8,35.23,80.55
2018-10-18,9,34.62,72.83
2018-10-18,10,37.58,46.65
2018-10-18,11,34.4,57.35
2018-10-18,12,32.62,53.23
2018-10-18,13,32.35,55.18
2018-10-18,14,32.15,53.41
2018-10-18,15,35.39,53.44
2018-10-18,16,31.49,52.15
2018-10-18,17,31.81,55.49
2018-10-18,18,35.47,53.3
2018-10-18,19,34.05,51.86
2018-10-18,20,31.57,50.29
2018-10-18,21,31.81,50.03
2018-10-18,22,27.61,47.35
2018-10-18,23,25.97,50.41
2018-10-19,0,27.63,67.47
2018-10-19,1,26.7,69.44
2018-10-19,2,27.3,72.88
2018-10-19,3,28.75,72.01
2018-10-19,4,28.21,70.85
2018-10-19,5,28.23,72.62
2018-10-19,6,26.61,61.85
2018-10-19,7,31.1,57.42
2018-10-19,8,31.21,62.28
2018-10-19,9,30.2,58.99
2018-10-19,10,37.47,55.08
2018-10-19,11,37.71,57.46
2018-10-19,12,35.72,56.54
2018-10-19,13,36.03,55.55
2018-10-19,14,33.42,55.2
2018-10-19,15,35.32,54.0
2018-10-19,16,26.57,57.64
2018-10-19,17,28.72,55.94
2018-10-19,18,31.39,55.9
2018-10-19,19,32.59,55.42
2018-10-19,20,29.98,55.32
2018-10-19,21,31.85,55.56
2018-10-19,22,31.45,69.23
2018-10-19,23,28.92,69.22
2018-10-20,0,28.44,64.81
2018-10-20,1,30.21,71.73
2018-10-20,2,28.01,80.33
2018-10-20,3,27.05,79.67
2018-10-20,4,26.69,78.07
2018-10-20,5,26.63,76.36
2018-10-20,6,27.4,74.0
2018-10-20,7,22.72,66.51
2018-10-20,8,23.86,67.64
2018-10-20,9,24.16,64.17
2018-10-20,10,32.49,69.9
2018-10-20,11,33.92,62.57
2018-10-20,12,27.4,62.83
2018-10-20,13,29.22,60.82
2018-10-20,14,28.42,62.28
2018-10-20,15,26.44,61.24
2018-10-20,16,23.81,61.51
2018-10-20,17,25.33,65.67
2018-10-20,18,28.72,59.51
2018-10-20,19,25.68,57.82
2018-10-20,20,30.84,57.36
2018-10-20,21,30.61,65.71
2018-10-20,22,31.46,68.0
2018-10-20,23,30.45,62.82
2018-10-21,0,26.98,56.85
2018-10-21,1,25.34,57.1
2018-10-21,2,24.96,57.17
2018-10-21,3,24.45,56.96
2018-10-21,4,24.7,56.95
2018-10-21,5,24.51,57.67
2018-10-21,6,24.78,58.47
2018-10-21,7,22.92,60.24
2018-10-21,8,22.94,60.73
2018-10-21,9,23.44,60.56
2018-10-21,10,25.03,57.95
2018-10-21,11,26.54,57.82
2018-10-21,12,27.41,59.85
2018-10-21,13,25.99,59.42
2018-10-21,14,25.89,62.21
2018-10-21,15,25.0,61.97
2018-10-21,16,24.18,67.8
2018-10-21,17,21.04,66.58
2018-10-21,18,20.99,84.43
2018-10-21,19,26.11,82.59
2018-10-21,20,26.9,80.86
2018-10-21,21,23.42,72.93
2018-10-21,22,22.65,72.75
2018-10-21,23,22.9,75.43
2018-10-22,0,22.77,62.65
2018-10-22,1,23.02,64.66
2018-10-22,2,23.33,64.06
2018-10-22,3,23.56,63.46
2018-10-22,4,24.52,61.72
2018-10-22,5,30.33,58.8
2018-10-22,6,28.89,62.02
2018-10-22,7,27.39,68.89
2018-10-22,8,28.84,59.43
2018-10-22,9,32.58,58.61
2018-10-22,10,33.26,55.65
2018-10-22,11,33.87,56.66
2018-10-22,12,31.81,53.26
2018-10-22,13,31.79,53.57
2018-10-22,14,34.22,51.84
2018-10-22,15,32.09,68.39
2018-10-22,16,31.1,68.67
2018-10-22,17,30.85,76.4
2018-10-22,18,29.7,74.34
2018-10-22,19,30.08,75.69
2018-10-22,20,27.17,75.72
2018-10-22,21,26.07,63.87
2018-10-22,22,27.66,66.65
2018-10-22,23,25.86,65.55
2018-10-23,0,26.91,45.33
2018-10-23,1,25.59,45.63
2018-10-23,2,24.64,45.94
2018-10-23,3,25.28,46.26
2018-10-23,4,27.93,47.73
2018-10-23,5,31.37,45.47
2018-10-23,6,28.69,51.24
2018-10-23,7,26.08,61.17
2018-10-23,8,26.15,58.3
2018-10-23,9,26.73,57.2
2018-10-23,10,26.08,52.11
2018-10-23,11,27.27,65.5
2018-10-23,12,28.64,65.51
2018-10-23,13,29.13,66.2
2018-10-23,14,29.02,67.99
2018-10-23,15,27.99,69.25
2018-10-23,16,31.25,71.13
2018-10-23,17,29.99,72.66
2018-10-23,18,28.42,73.18
2018-10-23,19,29.43,72.26
2018-10-23,20,25.35,68.98
2018-10-23,21,25.32,63.97
2018-10-23,22,24.74,65.83
2018-10-23,23,21.99,64.64
2018-10-24,0,27.37,48.55
2018-10-24,1,26.26,47.85
2018-10-24,2,25.59,48.06
2018-10-24,3,25.88,49.71
2018-10-24,4,26.79,49.79
2018-10-24,5,27.59,47.79
2018-10-24,6,28.52,49.44
2018-10-24,7,28.9,63.42
2018-10-24,8,27.56,59.98
2018-10-24,9,23.92,60.97
2018-10-24,10,31.59,62.97
2018-10-24,11,31.88,63.51
2018-10-24,12,30.59,64.05
2018-10-24,13,29.85,63.76
2018-10-24,14,28.9,63.87
2018-10-24,15,28.83,56.26
2018-10-24,16,30.07,60.4
2018-10-24,17,28.47,51.74
2018-10-24,18,29.62,54.21
2018-10-24,19,28.34,53.93
2018-10-24,20,33.02,57.03
2018-10-24,21,29.04,51.89
2018-10-24,22,29.81,51.2
2018-10-24,23,30.05,52.17
2018-10-25,0,27.07,59.81
2018-10-25,1,24.49,60.48
2018-10-25,2,24.32,59.47
2018-10-25,3,24.69,60.03
2018-10-25,4,26.33,59.44
2018-10-25,5,27.84,59.74
2018-10-25,6,27.28,63.56
2018-10-25,7,26.86,64.6
2018-10-25,8,27.46,63.99
2018-10-25,9,27.24,63.2
2018-10-25,10,28.32,73.22
2018-10-25,11,29.3,74.66
2018-10-25,12,29.34,74.71
2018-10-25,13,28.82,75.03
2018-10-25,14,28.4,75.62
2018-10-25,15,27.65,76.89
2018-10-25,16,29.68,78.22
2018-10-25,17,29.79,84.71
2018-10-25,18,31.01,84.15
2018-10-25,19,31.95,83.88
2018-10-25,20,30.14,77.44
2018-10-25,21,29.22,76.41
2018-10-25,22,28.8,77.55
2018-10-25,23,25.76,76.35
2018-10-26,0,25.72,65.8
2018-10-26,1,25.27,66.35
2018-10-26,2,26.11,68.38
2018-10-26,3,28.35,64.9
2018-10-26,4,28.77,61.32
2018-10-26,5,29.27,56.5
2018-10-26,6,27.7,65.26
2018-10-26,7,27.76,57.62
2018-10-26,8,27.65,67.97
2018-10-26,9,27.42,52.31
2018-10-26,10,35.61,50.09
2018-10-26,11,36.43,49.09
2018-10-26,12,36.58,50.02
2018-10-26,13,36.45,64.21
2018-10-26,14,36.48,62.66
2018-10-26,15,36.27,64.75
2018-10-26,16,26.66,68.56
2018-10-26,17,26.4,61.13
2018-10-26,18,26.59,59.38
2018-10-26,19,26.15,63.54
2018-10-26,20,30.52,73.36
2018-10-26,21,31.06,66.59
2018-10-26,22,30.76,59.25
2018-10-26,23,26.72,68.51
2018-10-27,0,25.99,59.05
2018-10-27,1,26.42,61.46
2018-10-27,2,26.86,63.88
2018-10-27,3,25.99,62.67
2018-10-27,4,26.27,63.75
2018-10-27,5,27.77,60.81
2018-10-27,6,29.2,58.9
2018-10-27,7,27.19,67.63
2018-10-27,8,27.08,81.02
2018-10-27,9,27.81,82.09
2018-10-27,10,27.46,79.13
2018-10-27,11,30.23,78.96
2018-10-27,12,29.6,78.51
2018-10-27,13,28.98,80.61
2018-10-27,14,29.57,80.12
2018-10-27,15,30.45,81.52
2018-10-27,16,28.0,72.23
2018-10-27,17,28.75,67.55
2018-10-27,18,29.09,60.79
2018-10-27,19,28.45,65.51
2018-10-27,20,30.37,64.74
2018-10-27,21,30.17,70.43
2018-10-27,22,30.71,72.42
2018-10-27,23,27.77,73.47
2018-10-28,0,25.9,72.21
2018-10-28,1,23.67,75.85
2018-10-28,2,23.27,79.95
2018-10-28,3,23.34,75.32
2018-10-28,4,23.73,74.41
2018-10-28,5,26.24,68.1
2018-10-28,6,28.09,70.26
2018-10-28,7,32.86,79.25
2018-10-28,8,33.22,72.45
2018-10-28,9,32.9,73.75
2018-10-28,10,31.12,66.12
2018-10-28,11,33.16,66.68
2018-10-28,12,28.52,68.67
2018-10-28,13,26.1,70.78
2018-10-28,14,27.16,67.06
2018-10-28,15,32.3,63.64
2018-10-28,16,29.92,62.6
2018-10-28,17,32.62,59.84
2018-10-28,18,32.93,59.8
2018-10-28,19,31.05,60.19
2018-10-28,20,25.79,63.58
2018-10-28,21,23.74,60.38
2018-10-28,22,23.93,66.23
2018-10-28,23,22.9,73.76
2018-10-29,0,29.13,74.98
2018-10-29,1,29.02,74.9
2018-10-29,2,29.23,76.93
2018-10-29,3,30.78,76.6
2018-10-29,4,31.1,73.63
2018-10-29,5,30.67,66.73
2018-10-29,6,31.09,62.56
2018-10-29,7,29.17,77.07
2018-10-29,8,30.12,76.48
2018-10-29,9,28.73,78.14
2018-10-29,10,27.74,70.44
2018-10-29,11,29.9,71.89
2018-10-29,12,29.64,71.03
2018-10-29,13,29.1,71.5
2018-10-29,14,27.48,71.67
2018-10-29,15,27.31,70.44
2018-10-29,16,26.9,70.63
2018-10-29,17,27.18,70.27
2018-10-29,18,26.79,71.92
2018-10-29,19,28.85,69.01
2018-10-29,20,25.86,69.04
2018-10-29,21,26.89,76.07
2018-10-29,22,26.07,78.64
2018-10-29,23,25.4,82.89
2018-10-30,0,26.22,63.43
2018-10-30,1,26.5,72.21
2018-10-30,2,27.32,71.71
2018-10-30,3,28.47,72.78
2018-10-30,4,27.96,73.33
2018-10-30,5,29.87,70.0
2018-10-30,6,28.94,65.65
2018-10-30,7,29.85,73.54
2018-10-30,8,30.55,70.52
2018-10-30,9,28.69,64.74
2018-10-30,10,27.88,60.72
2018-10-30,11,29.89,70.48
2018-10-30,12,29.48,69.76
2018-10-30,13,29.54,70.7
2018-10-30,14,28.98,75.49
2018-10-30,15,27.77,67.44
2018-10-30,16,27.65,61.63
2018-10-30,17,26.23,56.94
2018-10-30,18,26.33,55.9
2018-10-30,19,24.32,56.75
2018-10-30,20,28.43,66.03
2018-10-30,21,28.92,64.48
2018-10-30,22,25.85,71.88
2018-10-30,23,23.13,71.96
2018-10-31,0,27.29,62.14
2018-10-31,1,28.2,64.82
2018-10-31,2,28.26,64.83
2018-10-31,3,29.0,63.7
2018-10-31,4,31.1,61.16
2018-10-31,5,30.85,59.02
2018-10-31,6,29.31,60.09
2018-10-31,7,30.47,75.72
2018-10-31,8,28.39,63.07
2018-10-31,9,27.26,61.51
2018-10-31,10,26.18,57.24
2018-10-31,11,27.09,56.56
2018-10-31,12,28.13,57.7
2018-10-31,13,27.47,64.62
2018-10-31,14,29.35,69.52
2018-10-31,15,36.13,61.85
2018-10-31,16,27.82,59.91
2018-10-31,17,32.27,55.49
2018-10-31,18,33.0,55.37
2018-10-31,19,29.29,59.01
2018-10-31,20,28.35,60.06
2018-10-31,21,32.65,55.37
2018-10-31,22,31.72,61.86
2018-10-31,23,30.86,61.55
2018-11-01,0,29.97,79.6
2018-11-01,1,29.24,83.08
2018-11-01,2,26.13,85.58
2018-11-01,3,25.23,83.47
2018-11-01,4,25.92,80.87
2018-11-01,5,30.27,78.35
2018-11-01,6,33.12,91.22
2018-11-01,7,32.39,80.36
2018-11-01,8,31.91,80.63
2018-11-01,9,30.49,84.21
2018-11-01,10,31.48,86.6
2018-11-01,11,33.05,88.27
2018-11-01,12,30.99,87.48
2018-11-01,13,31.45,85.8
2018-11-01,14,33.62,82.98
