Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14
2332.7,523.756,-862.707,-1741.69,-1100.68,-567.969,51.2134,-3571.11,219.235,-64.7765,-581.662,-1807.62,840.468,-1228.15
2301.48,336.807,-1192.18,-1711.24,-584.303,166.089,948.19,-2856.84,234.687,524.804,-581.8,-1620.19,937.298,-1037.32
2433.76,923.689,-639.048,-2095.36,-441.571,189.201,1277.91,-3140.89,618.099,651.714,-804.856,-1583.45,1089.68,-706.821
2219.77,1492.81,91.9778,-1565.58,-317.454,-81.8081,903.709,-2984.36,800.542,427.664,-140.326,-1668.07,742.884,-562.075
2870.55,939.026,489.63,-472.229,198.18,-318.583,854.394,-2599.74,1358.46,-22.3042,818.232,-1471.44,697.393,943.094
2591.23,1119.36,-950.97,72.4809,-133.024,-36.167,-2140.75,926.818,1424.87,2418.14,-1534.41,-691.059,1274.59,-535.624
2738.07,1578.54,-866.82,420.264,-414.796,-106.609,-1777.46,1005.98,655.939,2270.74,-1366.8,-349.652,-197.116,-120.853
2886.39,1577.64,-949.197,521.597,-416.097,216.437,-1586.13,1224.04,478.725,2551.81,-1230.5,-52.4291,81.7879,-457.122
2710.12,1608.42,-846.347,704.572,-273.873,680.17,-1274.66,1329.41,719.899,2869.58,-1163.32,267.569,331.855,-819.449
2556.63,1547.05,-236.6,771.389,118.895,998.586,-1142.67,1481.37,1088.76,3246.22,-1199.66,288.405,586.204,-605.043
1203.08,234.733,-263.47,827.678,-454.113,1278.96,-1161.08,1198.46,1828.56,3038.31,-1466,155.358,662.108,-640.188
1317.21,144.378,-542.671,-989.868,-777.791,1410.61,-1574.72,998.014,1939.79,2530.05,-1439.3,382.593,597.437,-1295.69
1314.67,-471.162,-942.151,-2192.11,-477.991,615.335,-2163.7,1068.95,439.715,2282.07,-1789.77,1216.09,77.5234,-1726.97
826.743,-273.308,-711.642,-2246.51,-747.422,1782.95,-2626.82,123.569,97.2591,1821.72,-1640.97,946.507,-94.4047,-2453.92
911.886,179.782,-1744.54,-2076.07,-1065.66,1940.82,-2762.27,-763.087,-12.0992,1320.41,-1902.04,873.628,79.2789,-2870.05
919.958,442.014,-2142.82,-2045.61,-977.24,1458.47,-2925.25,-654.92,-273.227,647.305,-1785.54,583.983,446.827,-3287.28
1236.43,832.82,-2184.48,-2423.87,-1000.76,1167.91,-3231.65,-339.94,-269.07,508.786,-1817.96,173.604,558.509,-3041.56
1148.85,-318.957,-1662.42,-2089.75,-527.476,495.523,-3195.9,-97.2763,-326.42,607.907,-1455.77,-1214.63,598.039,-2632.19
1124.09,-372.396,-1246.52,-1849.74,-1373.73,629.825,-2946.39,-947.665,-288.125,521.825,-1339.02,-1284.75,699.313,-2892.94
-122.969,-467.246,-1576.19,-1438.45,-2143.59,621.455,-2839.71,-1566.25,-382.647,474.529,-1311.31,-1476.33,643.752,-2626.59
-544.261,-445.809,-1391.57,-1611.39,-2554.38,649.035,-2784.76,-1775.93,-308.586,508.271,-1550.77,-1719.51,564.902,-2488.62
-142.546,-368.582,-1360.67,-1202.56,-2769.05,737.045,-2799.12,-1486.91,-332.505,380.547,-1717.79,-1481.35,431.496,-2450.03
1528.73,-757.805,-1714.41,-1423.9,-2191.6,383.716,-2966.22,-533.969,-453.464,125.535,-1801.39,-135.503,38.5327,-2756.02
928.611,-601.63,-1923.38,-1037.37,-1301.9,-133.146,-3206.67,246.419,-455.676,-259.173,-2254.91,971.71,-837.998,-2450.4
523.756,-862.707,-1741.69,-1100.68,-567.969,51.2134,-3962.79,219.235,-64.7765,-581.662,-1807.62,840.468,-1228.15,-3483
336.807,-1192.18,-1711.24,-584.303,166.089,948.19,-3250.15,234.687,524.804,-581.8,-1620.19,937.298,-1037.32,-3629.49
923.689,-639.048,-2095.36,-441.571,189.201,1277.91,-3537.13,618.099,651.714,-804.856,-1583.45,1089.68,-706.821,-3340.05
1492.81,91.9778,-1565.58,-317.454,-81.8081,903.709,-3375.65,800.542,427.664,-140.326,-1668.07,742.884,-562.075,-3012.9
939.026,489.63,-472.229,198.18,-318.583,854.394,-2971.16,1358.46,-22.3042,818.232,-1471.44,697.393,943.094,-1506.63
1119.36,-950.97,72.4809,-133.024,-36.167,-2140.75,25.3447,1424.87,2418.14,-1534.41,-691.059,1274.59,-535.624,85.818
1578.54,-866.82,420.264,-414.796,-106.609,-1777.46,130.205,655.939,2270.74,-1366.8,-349.652,-197.116,-120.853,-57.3998
1577.64,-949.197,521.597,-416.097,216.437,-1586.13,356.442,478.725,2551.81,-1230.5,-52.4291,81.7879,-457.122,-181.646
1608.42,-846.347,704.572,-273.873,680.17,-1274.66,462.381,719.899,2869.58,-1163.32,267.569,331.855,-819.449,-46.6934
1547.05,-236.6,771.389,118.895,998.586,-1142.67,603.698,1088.76,3246.22,-1199.66,288.405,586.204,-605.043,69.6291
234.733,-263.47,827.678,-454.113,1278.96,-1161.08,265.863,1828.56,3038.31,-1466,155.358,662.108,-640.188,-265.017
144.378,-542.671,-989.868,-777.791,1410.61,-1574.72,-86.6619,1939.79,2530.05,-1439.3,382.593,597.437,-1295.69,-201.795
-471.162,-942.151,-2192.11,-477.991,615.335,-2163.7,-125.562,439.715,2282.07,-1789.77,1216.09,77.5234,-1726.97,-405.472
-273.308,-711.642,-2246.51,-747.422,1782.95,-2626.82,-1099.79,97.2591,1821.72,-1640.97,946.507,-94.4047,-2453.92,-31.7952
179.782,-1744.54,-2076.07,-1065.66,1940.82,-2762.27,-1978.63,-12.0992,1320.41,-1902.04,873.628,79.2789,-2870.05,-715.866
442.014,-2142.82,-2045.61,-977.24,1458.47,-2925.25,-1855.61,-273.227,647.305,-1785.54,583.983,446.827,-3287.28,-2533.39
832.82,-2184.48,-2423.87,-1000.76,1167.91,-3231.65,-1527.13,-269.07,508.786,-1817.96,173.604,558.509,-3041.56,-2730.45
-318.957,-1662.42,-2089.75,-527.476,495.523,-3195.9,-1269.39,-326.42,607.907,-1455.77,-1214.63,598.039,-2632.19,-2734.63
-372.396,-1246.52,-1849.74,-1373.73,629.825,-2946.39,-2106.85,-288.125,521.825,-1339.02,-1284.75,699.313,-2892.94,-2609.94
-467.246,-1576.19,-1438.45,-2143.59,621.455,-2839.71,-2714.03,-382.647,474.529,-1311.31,-1476.33,643.752,-2626.59,-2536.09
-445.809,-1391.57,-1611.39,-2554.38,649.035,-2784.76,-2913.43,-308.586,508.271,-1550.77,-1719.51,564.902,-2488.62,-2390.94
-368.582,-1360.67,-1202.56,-2769.05,737.045,-2799.12,-2617.14,-332.505,380.547,-1717.79,-1481.35,431.496,-2450.03,-2261.25
-757.805,-1714.41,-1423.9,-2191.6,383.716,-2966.22,-1674.1,-453.464,125.535,-1801.39,-135.503,38.5327,-2756.02,-2246.26
-601.63,-1923.38,-1037.37,-1301.9,-133.146,-3206.67,-897.55,-455.676,-259.173,-2254.91,971.71,-837.998,-2450.4,-1614.24
-862.707,-1741.69,-1100.68,-567.969,51.2134,-3962.79,-922.424,-64.7765,-581.662,-1807.62,840.468,-1228.15,-3483,-268.009
-1192.18,-1711.24,-584.303,166.089,948.19,-3250.15,-896.38,524.804,-581.8,-1620.19,937.298,-1037.32,-3629.49,531.637
-639.048,-2095.36,-441.571,189.201,1277.91,-3537.13,-508.477,651.714,-804.856,-1583.45,1089.68,-706.821,-3340.05,611.812
91.9778,-1565.58,-317.454,-81.8081,903.709,-3375.65,-290.312,427.664,-140.326,-1668.07,742.884,-562.075,-3012.9,477.787
489.63,-472.229,198.18,-318.583,854.394,-2971.16,347.334,-22.3042,818.232,-1471.44,697.393,943.094,-1506.63,-447.946
-950.97,72.4809,-133.024,-36.167,-2140.75,25.3447,2118.23,2418.14,-1534.41,-691.059,1274.59,-535.624,85.818,1427.65
-866.82,420.264,-414.796,-106.609,-1777.46,130.205,1330.8,2270.74,-1366.8,-349.652,-197.116,-120.853,-57.3998,1491.47
-949.197,521.597,-416.097,216.437,-1586.13,356.442,1145.05,2551.81,-1230.5,-52.4291,81.7879,-457.122,-181.646,1826.87
-846.347,704.572,-273.873,680.17,-1274.66,462.381,1383.24,2869.58,-1163.32,267.569,331.855,-819.449,-46.6934,2098.09
-236.6,771.389,118.895,998.586,-1142.67,603.698,1759.67,3246.22,-1199.66,288.405,586.204,-605.043,69.6291,2147.66
-263.47,827.678,-454.113,1278.96,-1161.08,265.863,2537.99,3038.31,-1466,155.358,662.108,-640.188,-265.017,2125.33
-542.671,-989.868,-777.791,1410.61,-1574.72,-86.6619,2745.71,2530.05,-1439.3,382.593,597.437,-1295.69,-201.795,1552.76
-942.151,-2192.11,-477.991,615.335,-2163.7,-125.562,1327.82,2282.07,-1789.77,1216.09,77.5234,-1726.97,-405.472,998.152
-711.642,-2246.51,-747.422,1782.95,-2626.82,-1099.79,1000.57,1821.72,-1640.97,946.507,-94.4047,-2453.92,-31.7952,965.011
-1744.54,-2076.07,-1065.66,1940.82,-2762.27,-1978.63,884.395,1320.41,-1902.04,873.628,79.2789,-2870.05,-715.866,391.632
-2142.82,-2045.61,-977.24,1458.47,-2925.25,-1855.61,617.361,647.305,-1785.54,583.983,446.827,-3287.28,-2533.39,198.171
-2184.48,-2423.87,-1000.76,1167.91,-3231.65,-1527.13,612.823,508.786,-1817.96,173.604,558.509,-3041.56,-2730.45,-197.05
-1662.42,-2089.75,-527.476,495.523,-3195.9,-1269.39,543.756,607.907,-1455.77,-1214.63,598.039,-2632.19,-2734.63,-263.359
-1246.52,-1849.74,-1373.73,629.825,-2946.39,-2106.85,572.948,521.825,-1339.02,-1284.75,699.313,-2892.94,-2609.94,-238.532
-1576.19,-1438.45,-2143.59,621.455,-2839.71,-2714.03,467.949,474.529,-1311.31,-1476.33,643.752,-2626.59,-2536.09,-299.783
-1391.57,-1611.39,-2554.38,649.035,-2784.76,-2913.43,534.825,508.271,-1550.77,-1719.51,564.902,-2488.62,-2390.94,-330.909
-1360.67,-1202.56,-2769.05,737.045,-2799.12,-2617.14,504.438,380.547,-1717.79,-1481.35,431.496,-2450.03,-2261.25,-330.442
-1714.41,-1423.9,-2191.6,383.716,-2966.22,-1674.1,390.334,125.535,-1801.39,-135.503,38.5327,-2756.02,-2246.26,-491.159
-1923.38,-1037.37,-1301.9,-133.146,-3206.67,-897.55,392.596,-259.173,-2254.91,971.71,-837.998,-2450.4,-1614.24,-568.982
-1741.69,-1100.68,-567.969,51.2134,-3962.79,-922.424,780.242,-581.662,-1807.62,840.468,-1228.15,-3483,-268.009,-86.7015
-1711.24,-584.303,166.089,948.19,-3250.15,-896.38,1360.1,-581.8,-1620.19,937.298,-1037.32,-3629.49,531.637,855.946
-2095.36,-441.571,189.201,1277.91,-3537.13,-508.477,1482.87,-804.856,-1583.45,1089.68,-706.821,-3340.05,611.812,770.012
-1565.58,-317.454,-81.8081,903.709,-3375.65,-290.312,1232.34,-140.326,-1668.07,742.884,-562.075,-3012.9,477.787,444.5
-472.229,198.18,-318.583,854.394,-2971.16,347.334,729.252,818.232,-1471.44,697.393,943.094,-1506.63,-447.946,398.654
72.4809,-133.024,-36.167,-2140.75,25.3447,2118.23,609.649,-1534.41,-691.059,1274.59,-535.624,85.818,1427.65,885.302
420.264,-414.796,-106.609,-1777.46,130.205,1330.8,512.775,-1366.8,-349.652,-197.116,-120.853,-57.3998,1491.47,996.147
521.597,-416.097,216.437,-1586.13,356.442,1145.05,817.584,-1230.5,-52.4291,81.7879,-457.122,-181.646,1826.87,1238.09
704.572,-273.873,680.17,-1274.66,462.381,1383.24,1145.42,-1163.32,267.569,331.855,-819.449,-46.6934,2098.09,1505.69
771.389,118.895,998.586,-1142.67,603.698,1759.67,1508.64,-1199.66,288.405,586.204,-605.043,69.6291,2147.66,1444.19
827.678,-454.113,1278.96,-1161.08,265.863,2537.99,1198.78,-1466,155.358,662.108,-640.188,-265.017,2125.33,1261.69
-989.868,-777.791,1410.61,-1574.72,-86.6619,2745.71,447.188,-1439.3,382.593,597.437,-1295.69,-201.795,1552.76,800.92
-2192.11,-477.991,615.335,-2163.7,-125.562,1327.82,-8.61591,-1789.77,1216.09,77.5234,-1726.97,-405.472,998.152,525.235
-2246.51,-747.422,1782.95,-2626.82,-1099.79,1000.57,-516.89,-1640.97,946.507,-94.4047,-2453.92,-31.7952,965.011,166.247
-2076.07,-1065.66,1940.82,-2762.27,-1978.63,884.395,-1002.12,-1902.04,873.628,79.2789,-2870.05,-715.866,391.632,-435.312
-2045.61,-977.24,1458.47,-2925.25,-1855.61,617.361,-1657.25,-1785.54,583.983,446.827,-3287.28,-2533.39,198.171,-516.967
-2423.87,-1000.76,1167.91,-3231.65,-1527.13,612.823,-1773.48,-1817.96,173.604,558.509,-3041.56,-2730.45,-197.05,-725.722
-2089.75,-527.476,495.523,-3195.9,-1269.39,543.756,-1631.5,-1455.77,-1214.63,598.039,-2632.19,-2734.63,-263.359,-568.877
-1849.74,-1373.73,629.825,-2946.39,-2106.85,572.948,-1686.03,-1339.02,-1284.75,699.313,-2892.94,-2609.94,-238.532,-469.068
-1438.45,-2143.59,621.455,-2839.71,-2714.03,467.949,-1709.74,-1311.31,-1476.33,643.752,-2626.59,-2536.09,-299.783,-524.895
-1611.39,-2554.38,649.035,-2784.76,-2913.43,534.825,-1656.37,-1550.77,-1719.51,564.902,-2488.62,-2390.94,-330.909,-528.396
-1202.56,-2769.05,737.045,-2799.12,-2617.14,504.438,-1775.48,-1717.79,-1481.35,431.496,-2450.03,-2261.25,-330.442,-550.596
-1423.9,-2191.6,383.716,-2966.22,-1674.1,390.334,-2049.32,-1801.39,-135.503,38.5327,-2756.02,-2246.26,-491.159,-743.862
-1037.37,-1301.9,-133.146,-3206.67,-897.55,392.596,-2449.1,-2254.91,971.71,-837.998,-2450.4,-1614.24,-568.982,-707.313
-1100.68,-567.969,51.2134,-3962.79,-922.424,780.242,-2768.33,-1807.62,840.468,-1228.15,-3483,-268.009,-86.7015,-392.793
-584.303,166.089,948.19,-3250.15,-896.38,1360.1,-2747.99,-1620.19,937.298,-1037.32,-3629.49,531.637,855.946,-100.672
-441.571,189.201,1277.91,-3537.13,-508.477,1482.87,-2958.98,-1583.45,1089.68,-706.821,-3340.05,611.812,770.012,-1007.09
-317.454,-81.8081,903.709,-3375.65,-290.312,1232.34,-2224.24,-1668.07,742.884,-562.075,-3012.9,477.787,444.5,-957.16
198.18,-318.583,854.394,-2971.16,347.334,729.252,-1127.62,-1471.44,697.393,943.094,-1506.63,-447.946,398.654,-701.902
-133.024,-36.167,-2140.75,25.3447,2118.23,609.649,-405.371,-691.059,1274.59,-535.624,85.818,1427.65,885.302,-933.139
-414.796,-106.609,-1777.46,130.205,1330.8,512.775,-275.223,-349.652,-197.116,-120.853,-57.3998,1491.47,996.147,-669.227
-416.097,216.437,-1586.13,356.442,1145.05,817.584,-152.275,-52.4291,81.7879,-457.122,-181.646,1826.87,1238.09,-517.46
-273.873,680.17,-1274.66,462.381,1383.24,1145.42,-88.6272,267.569,331.855,-819.449,-46.6934,2098.09,1505.69,-489.804
118.895,998.586,-1142.67,603.698,1759.67,1508.64,-113.838,288.405,586.204,-605.043,69.6291,2147.66,1444.19,-634.91
-454.113,1278.96,-1161.08,265.863,2537.99,1198.78,-325.329,155.358,662.108,-640.188,-265.017,2125.33,1261.69,-808.481
-777.791,1410.61,-1574.72,-86.6619,2745.71,447.188,-140.766,382.593,597.437,-1295.69,-201.795,1552.76,800.92,-611.01
-477.991,615.335,-2163.7,-125.562,1327.82,-8.61591,-357.198,1216.09,77.5234,-1726.97,-405.472,998.152,525.235,-1006.61
-747.422,1782.95,-2626.82,-1099.79,1000.57,-516.89,-178.029,946.507,-94.4047,-2453.92,-31.7952,965.011,166.247,-344.212
-1065.66,1940.82,-2762.27,-1978.63,884.395,-1002.12,-453.828,873.628,79.2789,-2870.05,-715.866,391.632,-435.312,-378.146
-977.24,1458.47,-2925.25,-1855.61,617.361,-1657.25,-354.345,583.983,446.827,-3287.28,-2533.39,198.171,-516.967,-379.214
-1000.76,1167.91,-3231.65,-1527.13,612.823,-1773.48,-400.933,173.604,558.509,-3041.56,-2730.45,-197.05,-725.722,-536.389
-527.476,495.523,-3195.9,-1269.39,543.756,-1631.5,-61.1251,-1214.63,598.039,-2632.19,-2734.63,-263.359,-568.877,-1891.97
-1373.73,629.825,-2946.39,-2106.85,572.948,-1686.03,39.6995,-1284.75,699.313,-2892.94,-2609.94,-238.532,-469.068,-3005.02
-2143.59,621.455,-2839.71,-2714.03,467.949,-1709.74,50.2122,-1476.33,643.752,-2626.59,-2536.09,-299.783,-524.895,-3725.77
-2554.38,649.035,-2784.76,-2913.43,534.825,-1656.37,-197.13,-1719.51,564.902,-2488.62,-2390.94,-330.909,-528.396,-3777.7
-2769.05,737.045,-2799.12,-2617.14,504.438,-1775.48,-368.214,-1481.35,431.496,-2450.03,-2261.25,-330.442,-550.596,-3971.61
-2191.6,383.716,-2966.22,-1674.1,390.334,-2049.32,-437.399,-135.503,38.5327,-2756.02,-2246.26,-491.159,-743.862,-3868.25
-1301.9,-133.146,-3206.67,-897.55,392.596,-2449.1,-883.759,971.71,-837.998,-2450.4,-1614.24,-568.982,-707.313,-3481.67
-567.969,51.2134,-3962.79,-922.424,780.242,-2768.33,-435.814,840.468,-1228.15,-3483,-268.009,-86.7015,-392.793,-1897.32
166.089,948.19,-3250.15,-896.38,1360.1,-2747.99,-261.042,937.298,-1037.32,-3629.49,531.637,855.946,-100.672,-2234.3
189.201,1277.91,-3537.13,-508.477,1482.87,-2958.98,-233.779,1089.68,-706.821,-3340.05,611.812,770.012,-1007.09,-2503.61
-81.8081,903.709,-3375.65,-290.312,1232.34,-2224.24,-361.872,742.884,-562.075,-3012.9,477.787,444.5,-957.16,-3181.37
-318.583,854.394,-2971.16,347.334,729.252,-1127.62,-249.273,697.393,943.094,-1506.63,-447.946,398.654,-701.902,-3264.08
-36.167,-2140.75,25.3447,2118.23,609.649,-405.371,-986.655,1274.59,-535.624,85.818,1427.65,885.302,-933.139,-1441.52
-106.609,-1777.46,130.205,1330.8,512.775,-275.223,-635.166,-197.116,-120.853,-57.3998,1491.47,996.147,-669.227,-1275.01
216.437,-1586.13,356.442,1145.05,817.584,-152.275,-334.017,81.7879,-457.122,-181.646,1826.87,1238.09,-517.46,-1239.88
680.17,-1274.66,462.381,1383.24,1145.42,-88.6272,-12.5972,331.855,-819.449,-46.6934,2098.09,1505.69,-489.804,-944.728
998.586,-1142.67,603.698,1759.67,1508.64,-113.838,5.17638,586.204,-605.043,69.6291,2147.66,1444.19,-634.91,-195.625
1278.96,-1161.08,265.863,2537.99,1198.78,-325.329,-143.429,662.108,-640.188,-265.017,2125.33,1261.69,-808.481,556.736
1410.61,-1574.72,-86.6619,2745.71,447.188,-140.766,43.0442,597.437,-1295.69,-201.795,1552.76,800.92,-611.01,3651
615.335,-2163.7,-125.562,1327.82,-8.61591,-357.198,844.347,77.5234,-1726.97,-405.472,998.152,525.235,-1006.61,4811.76
1782.95,-2626.82,-1099.79,1000.57,-516.89,-178.029,565.589,-94.4047,-2453.92,-31.7952,965.011,166.247,-344.212,4278.43
1940.82,-2762.27,-1978.63,884.395,-1002.12,-453.828,493.672,79.2789,-2870.05,-715.866,391.632,-435.312,-378.146,3060.98
1458.47,-2925.25,-1855.61,617.361,-1657.25,-354.345,208.09,446.827,-3287.28,-2533.39,198.171,-516.967,-379.214,2321.22
1167.91,-3231.65,-1527.13,612.823,-1773.48,-400.933,-196.763,558.509,-3041.56,-2730.45,-197.05,-725.722,-536.389,1975.05
495.523,-3195.9,-1269.39,543.756,-1631.5,-61.1251,-1577.42,598.039,-2632.19,-2734.63,-263.359,-568.877,-1891.97,2073.4
629.825,-2946.39,-2106.85,572.948,-1686.03,39.6995,-1638.97,699.313,-2892.94,-2609.94,-238.532,-469.068,-3005.02,1415.12
621.455,-2839.71,-2714.03,467.949,-1709.74,50.2122,-1823.3,643.752,-2626.59,-2536.09,-299.783,-524.895,-3725.77,643.259
649.035,-2784.76,-2913.43,534.825,-1656.37,-197.13,-2061.84,564.902,-2488.62,-2390.94,-330.909,-528.396,-3777.7,110.981
737.045,-2799.12,-2617.14,504.438,-1775.48,-368.214,-1823.12,431.496,-2450.03,-2261.25,-330.442,-550.596,-3971.61,150.199
383.716,-2966.22,-1674.1,390.334,-2049.32,-437.399,-482.282,38.5327,-2756.02,-2246.26,-491.159,-743.862,-3868.25,449.493
-133.146,-3206.67,-897.55,392.596,-2449.1,-883.759,620.553,-837.998,-2450.4,-1614.24,-568.982,-707.313,-3481.67,253.838
51.2134,-3962.79,-922.424,780.242,-2768.33,-435.814,491.063,-1228.15,-3483,-268.009,-86.7015,-392.793,-1897.32,-622.923
948.19,-3250.15,-896.38,1360.1,-2747.99,-261.042,593.661,-1037.32,-3629.49,531.637,855.946,-100.672,-2234.3,-1145.12
1277.91,-3537.13,-508.477,1482.87,-2958.98,-233.779,747.637,-706.821,-3340.05,611.812,770.012,-1007.09,-2503.61,-1645.74
903.709,-3375.65,-290.312,1232.34,-2224.24,-361.872,407.479,-562.075,-3012.9,477.787,444.5,-957.16,-3181.37,-1931.5
854.394,-2971.16,347.334,729.252,-1127.62,-249.273,379.065,943.094,-1506.63,-447.946,398.654,-701.902,-3264.08,-1791.03
-2140.75,25.3447,2118.23,609.649,-405.371,-986.655,1107.31,-535.624,85.818,1427.65,885.302,-933.139,-1441.52,-278.619
-1777.46,130.205,1330.8,512.775,-275.223,-635.166,-357.768,-120.853,-57.3998,1491.47,996.147,-669.227,-1275.01,-620.283
-1586.13,356.442,1145.05,817.584,-152.275,-334.017,-75.34,-457.122,-181.646,1826.87,1238.09,-517.46,-1239.88,-734.259
-1274.66,462.381,1383.24,1145.42,-88.6272,-12.5972,176.304,-819.449,-46.6934,2098.09,1505.69,-489.804,-944.728,-429.983
-1142.67,603.698,1759.67,1508.64,-113.838,5.17638,431.507,-605.043,69.6291,2147.66,1444.19,-634.91,-195.625,-304.873
-1161.08,265.863,2537.99,1198.78,-325.329,-143.429,506.61,-640.188,-265.017,2125.33,1261.69,-808.481,556.736,-126.69
-1574.72,-86.6619,2745.71,447.188,-140.766,43.0442,437.441,-1295.69,-201.795,1552.76,800.92,-611.01,3651,22.2603
-2163.7,-125.562,1327.82,-8.61591,-357.198,844.347,-91.5386,-1726.97,-405.472,998.152,525.235,-1006.61,4811.76,-748.637
-2626.82,-1099.79,1000.57,-516.89,-178.029,565.589,-273.453,-2453.92,-31.7952,965.011,166.247,-344.212,4278.43,-1152.17
-2762.27,-1978.63,884.395,-1002.12,-453.828,493.672,-104.614,-2870.05,-715.866,391.632,-435.312,-378.146,3060.98,-1039.63
-2925.25,-1855.61,617.361,-1657.25,-354.345,208.09,264.391,-3287.28,-2533.39,198.171,-516.967,-379.214,2321.22,-498.071
-3231.65,-1527.13,612.823,-1773.48,-400.933,-196.763,378.569,-3041.56,-2730.45,-197.05,-725.722,-536.389,1975.05,-409.964
-3195.9,-1269.39,543.756,-1631.5,-61.1251,-1577.42,421.549,-2632.19,-2734.63,-263.359,-568.877,-1891.97,2073.4,-227.114
-2946.39,-2106.85,572.948,-1686.03,39.6995,-1638.97,526.116,-2892.94,-2609.94,-238.532,-469.068,-3005.02,1415.12,-119.466
-2839.71,-2714.03,467.949,-1709.74,50.2122,-1823.3,472.606,-2626.59,-2536.09,-299.783,-524.895,-3725.77,643.259,-49.9069
-2784.76,-2913.43,534.825,-1656.37,-197.13,-2061.84,394.812,-2488.62,-2390.94,-330.909,-528.396,-3777.7,110.981,42.0453
-2799.12,-2617.14,504.438,-1775.48,-368.214,-1823.12,260.193,-2450.03,-2261.25,-330.442,-550.596,-3971.61,150.199,37.6908
-2966.22,-1674.1,390.334,-2049.32,-437.399,-482.282,-137.561,-2756.02,-2246.26,-491.159,-743.862,-3868.25,449.493,-144.481
-3206.67,-897.55,392.596,-2449.1,-883.759,620.553,-1020.46,-2450.4,-1614.24,-568.982,-707.313,-3481.67,253.838,-74.6292
-3962.79,-922.424,780.242,-2768.33,-435.814,491.063,-1412.48,-3483,-268.009,-86.7015,-392.793,-1897.32,-622.923,152.649
-3250.15,-896.38,1360.1,-2747.99,-261.042,593.661,-1219.71,-3629.49,531.637,855.946,-100.672,-2234.3,-1145.12,488.246
-3537.13,-508.477,1482.87,-2958.98,-233.779,747.637,-889.105,-3340.05,611.812,770.012,-1007.09,-2503.61,-1645.74,688.055
-3375.65,-290.312,1232.34,-2224.24,-361.872,407.479,-742.502,-3012.9,477.787,444.5,-957.16,-3181.37,-1931.5,583.024
-2971.16,347.334,729.252,-1127.62,-249.273,379.065,771.89,-1506.63,-447.946,398.654,-701.902,-3264.08,-1791.03,700.224
25.3447,2118.23,609.649,-405.371,-986.655,1107.31,411.188,85.818,1427.65,885.302,-933.139,-1441.52,-278.619,973.982
130.205,1330.8,512.775,-275.223,-635.166,-357.768,794.786,-57.3998,1491.47,996.147,-669.227,-1275.01,-620.283,-658.154
356.442,1145.05,817.584,-152.275,-334.017,-75.34,446.162,-181.646,1826.87,1238.09,-517.46,-1239.88,-734.259,-648.219
462.381,1383.24,1145.42,-88.6272,-12.5972,176.304,76.006,-46.6934,2098.09,1505.69,-489.804,-944.728,-429.983,-530.181
603.698,1759.67,1508.64,-113.838,5.17638,431.507,287.707,69.6291,2147.66,1444.19,-634.91,-195.625,-304.873,-624.176
265.863,2537.99,1198.78,-325.329,-143.429,506.61,258.715,-265.017,2125.33,1261.69,-808.481,556.736,-126.69,-854.812
-86.6619,2745.71,447.188,-140.766,43.0442,437.441,-367.102,-201.795,1552.76,800.92,-611.01,3651,22.2603,-1012.02
-125.562,1327.82,-8.61591,-357.198,844.347,-91.5386,-758.516,-405.472,998.152,525.235,-1006.61,4811.76,-748.637,-1446.46
-1099.79,1000.57,-516.89,-178.029,565.589,-273.453,-1447.51,-31.7952,965.011,166.247,-344.212,4278.43,-1152.17,-1410.58
-1978.63,884.395,-1002.12,-453.828,493.672,-104.614,-1839.2,-715.866,391.632,-435.312,-378.146,3060.98,-1039.63,-1414.45
-1855.61,617.361,-1657.25,-354.345,208.09,264.391,-2245.72,-2533.39,198.171,-516.967,-379.214,2321.22,-498.071,-1307.46
-1527.13,612.823,-1773.48,-400.933,-196.763,378.569,-2000.03,-2730.45,-197.05,-725.722,-536.389,1975.05,-409.964,-1344.48
-1269.39,543.756,-1631.5,-61.1251,-1577.42,421.549,-1600.48,-2734.63,-263.359,-568.877,-1891.97,2073.4,-227.114,-1162.48
-2106.85,572.948,-1686.03,39.6995,-1638.97,526.116,-1875.95,-2609.94,-238.532,-469.068,-3005.02,1415.12,-119.466,-944.883
