Date,Hour,Wind DK
2014-10-01,22,283
2014-10-01,23,282
2014-10-02,0,243
2014-10-02,1,237
2014-10-02,2,178
2014-10-02,3,144
2014-10-02,4,212
2014-10-02,5,316
2014-10-02,6,296
2014-10-02,7,291
2014-10-02,8,297
2014-10-02,9,295
2014-10-02,10,316
2014-10-02,11,279
2014-10-02,12,255
2014-10-02,13,217
2014-10-02,14,202
2014-10-02,15,190
2014-10-02,16,144
2014-10-02,17,95
2014-10-02,18,47
2014-10-02,19,61
2014-10-02,20,67
2014-10-02,21,73
2014-10-02,22,70
2014-10-02,23,79
2014-10-03,0,131
2014-10-03,1,202
2014-10-03,2,252
2014-10-03,3,291
2014-10-03,4,355
2014-10-03,5,396
2014-10-03,6,352
2014-10-03,7,320
2014-10-03,8,307
2014-10-03,9,274
2014-10-03,10,242
2014-10-03,11,248
2014-10-03,12,265
2014-10-03,13,269
2014-10-03,14,239
2014-10-03,15,271
2014-10-03,16,239
2014-10-03,17,261
2014-10-03,18,291
2014-10-03,19,346
2014-10-03,20,423
2014-10-03,21,457
2014-10-03,22,496
2014-10-03,23,524
2014-10-04,0,557
2014-10-04,1,595
2014-10-04,2,620
2014-10-04,3,753
2014-10-04,4,872
2014-10-04,5,943
2014-10-04,6,1096
2014-10-04,7,1240
2014-10-04,8,1342
2014-10-04,9,1437
2014-10-04,10,1546
2014-10-04,11,1905
2014-10-04,12,2223
2014-10-04,13,2365
2014-10-04,14,2264
2014-10-04,15,2277
2014-10-04,16,2085
2014-10-04,17,1859
2014-10-04,18,1752
2014-10-04,19,1964
2014-10-04,20,2294
2014-10-04,21,2431
2014-10-04,22,2416
2014-10-04,23,2256
2014-10-05,0,2080
2014-10-05,1,1949
2014-10-05,2,1778
2014-10-05,3,1478
2014-10-05,4,1182
2014-10-05,5,1063
2014-10-05,6,917
2014-10-05,7,820
2014-10-05,8,716
2014-10-05,9,652
2014-10-05,10,630
2014-10-05,11,606
2014-10-05,12,605
2014-10-05,13,665
2014-10-05,14,782
2014-10-05,15,849
2014-10-05,16,828
2014-10-05,17,845
2014-10-05,18,962
2014-10-05,19,1181
2014-10-05,20,1335
2014-10-05,21,1456
2014-10-05,22,1470
2014-10-05,23,1471
2014-10-06,0,1519
2014-10-06,1,1582
2014-10-06,2,1639
2014-10-06,3,1704
2014-10-06,4,1667
2014-10-06,5,1724
2014-10-06,6,1934
2014-10-06,7,2185
2014-10-06,8,2347
2014-10-06,9,2583
2014-10-06,10,2960
2014-10-06,11,3258
2014-10-06,12,3411
2014-10-06,13,3480
2014-10-06,14,3539
2014-10-06,15,3567
2014-10-06,16,3598
2014-10-06,17,3634
2014-10-06,18,3573
2014-10-06,19,3591
2014-10-06,20,3580
2014-10-06,21,3538
2014-10-06,22,3479
2014-10-06,23,3298
2014-10-07,0,3410
2014-10-07,1,3375
2014-10-07,2,3365
2014-10-07,3,3357
2014-10-07,4,3395
2014-10-07,5,3430
2014-10-07,6,3495
2014-10-07,7,3422
2014-10-07,8,3333
2014-10-07,9,3280
2014-10-07,10,3264
2014-10-07,11,3243
2014-10-07,12,3172
2014-10-07,13,2999
2014-10-07,14,2907
2014-10-07,15,2898
2014-10-07,16,3081
2014-10-07,17,3143
2014-10-07,18,2875
2014-10-07,19,2679
2014-10-07,20,2567
2014-10-07,21,2647
2014-10-07,22,2653
2014-10-07,23,2726
2014-10-08,0,2747
2014-10-08,1,2862
2014-10-08,2,2970
2014-10-08,3,3038
2014-10-08,4,2890
2014-10-08,5,2674
2014-10-08,6,2716
2014-10-08,7,2875
2014-10-08,8,2796
2014-10-08,9,2600
2014-10-08,10,2486
2014-10-08,11,2392
2014-10-08,12,2280
2014-10-08,13,1984
2014-10-08,14,1763
2014-10-08,15,1634
2014-10-08,16,1438
2014-10-08,17,1376
2014-10-08,18,1366
2014-10-08,19,1573
2014-10-08,20,1775
2014-10-08,21,1893
2014-10-08,22,2073
2014-10-08,23,2227
2014-10-09,0,2411
2014-10-09,1,2623
2014-10-09,2,2587
2014-10-09,3,2364
2014-10-09,4,2377
2014-10-09,5,2438
2014-10-09,6,2451
2014-10-09,7,2510
2014-10-09,8,2476
2014-10-09,9,2337
2014-10-09,10,2178
2014-10-09,11,2203
2014-10-09,12,2433
2014-10-09,13,2380
2014-10-09,14,2438
2014-10-09,15,2195
2014-10-09,16,1978
2014-10-09,17,1890
2014-10-09,18,1772
2014-10-09,19,1770
2014-10-09,20,1795
2014-10-09,21,1781
2014-10-09,22,2062
2014-10-09,23,2271
2014-10-10,0,2433
2014-10-10,1,2605
2014-10-10,2,2605
2014-10-10,3,2566
2014-10-10,4,2706
2014-10-10,5,2767
2014-10-10,6,2995
2014-10-10,7,3078
2014-10-10,8,2944
2014-10-10,9,2834
2014-10-10,10,2866
2014-10-10,11,2967
2014-10-10,12,3026
2014-10-10,13,2988
2014-10-10,14,2690
2014-10-10,15,2358
2014-10-10,16,1852
2014-10-10,17,1396
2014-10-10,18,1173
2014-10-10,19,1077
2014-10-10,20,1044
2014-10-10,21,1021
2014-10-10,22,920
2014-10-10,23,767
2014-10-11,0,651
2014-10-11,1,555
2014-10-11,2,489
2014-10-11,3,482
2014-10-11,4,499
2014-10-11,5,522
2014-10-11,6,537
2014-10-11,7,611
2014-10-11,8,645
2014-10-11,9,602
2014-10-11,10,555
2014-10-11,11,516
2014-10-11,12,511
2014-10-11,13,463
2014-10-11,14,310
2014-10-11,15,294
2014-10-11,16,260
2014-10-11,17,265
2014-10-11,18,290
2014-10-11,19,384
2014-10-11,20,463
2014-10-11,21,557
2014-10-11,22,578
2014-10-11,23,573
2014-10-12,0,630
2014-10-12,1,589
2014-10-12,2,572
2014-10-12,3,634
2014-10-12,4,568
2014-10-12,5,555
2014-10-12,6,691
2014-10-12,7,689
2014-10-12,8,819
2014-10-12,9,958
2014-10-12,10,896
2014-10-12,11,886
2014-10-12,12,861
2014-10-12,13,822
2014-10-12,14,737
2014-10-12,15,562
2014-10-12,16,375
2014-10-12,17,172
2014-10-12,18,85
2014-10-12,19,88
2014-10-12,20,80
2014-10-12,21,64
2014-10-12,22,42
2014-10-12,23,33
2014-10-13,0,38
2014-10-13,1,58
2014-10-13,2,89
2014-10-13,3,147
2014-10-13,4,208
2014-10-13,5,327
2014-10-13,6,475
2014-10-13,7,699
2014-10-13,8,746
2014-10-13,9,828
2014-10-13,10,899
2014-10-13,11,994
2014-10-13,12,955
2014-10-13,13,978
2014-10-13,14,1053
2014-10-13,15,1081
2014-10-13,16,1001
2014-10-13,17,976
2014-10-13,18,1064
2014-10-13,19,1112
2014-10-13,20,1120
2014-10-13,21,1155
2014-10-13,22,1136
2014-10-13,23,1070
2014-10-14,0,985
2014-10-14,1,863
2014-10-14,2,707
2014-10-14,3,640
2014-10-14,4,655
2014-10-14,5,798
2014-10-14,6,946
2014-10-14,7,955
2014-10-14,8,917
2014-10-14,9,971
2014-10-14,10,1056
2014-10-14,11,1131
2014-10-14,12,1171
2014-10-14,13,975
2014-10-14,14,923
2014-10-14,15,836
2014-10-14,16,846
2014-10-14,17,806
2014-10-14,18,859
2014-10-14,19,965
2014-10-14,20,1032
2014-10-14,21,1078
2014-10-14,22,1117
2014-10-14,23,1128
2014-10-15,0,1099
2014-10-15,1,1107
2014-10-15,2,1134
2014-10-15,3,1150
2014-10-15,4,1165
2014-10-15,5,1170
2014-10-15,6,1142
2014-10-15,7,1142
2014-10-15,8,1157
2014-10-15,9,1182
2014-10-15,10,1193
2014-10-15,11,1146
2014-10-15,12,1113
2014-10-15,13,1112
2014-10-15,14,1120
2014-10-15,15,1105
2014-10-15,16,1093
2014-10-15,17,1049
2014-10-15,18,947
2014-10-15,19,822
2014-10-15,20,746
2014-10-15,21,791
2014-10-15,22,702
2014-10-15,23,645
2014-10-16,0,627
2014-10-16,1,617
2014-10-16,2,662
2014-10-16,3,666
2014-10-16,4,643
2014-10-16,5,659
2014-10-16,6,649
2014-10-16,7,657
2014-10-16,8,675
2014-10-16,9,656
2014-10-16,10,615
2014-10-16,11,600
2014-10-16,12,611
2014-10-16,13,589
2014-10-16,14,398
2014-10-16,15,209
2014-10-16,16,184
2014-10-16,17,142
2014-10-16,18,110
2014-10-16,19,120
2014-10-16,20,138
2014-10-16,21,184
2014-10-16,22,261
2014-10-16,23,251
2014-10-17,0,219
2014-10-17,1,213
2014-10-17,2,287
2014-10-17,3,357
2014-10-17,4,264
2014-10-17,5,222
2014-10-17,6,231
2014-10-17,7,288
2014-10-17,8,399
2014-10-17,9,497
2014-10-17,10,583
2014-10-17,11,670
2014-10-17,12,684
2014-10-17,13,698
2014-10-17,14,721
2014-10-17,15,674
2014-10-17,16,673
2014-10-17,17,690
2014-10-17,18,606
2014-10-17,19,573
2014-10-17,20,528
2014-10-17,21,490
2014-10-17,22,447
2014-10-17,23,442
2014-10-18,0,463
2014-10-18,1,454
2014-10-18,2,467
2014-10-18,3,508
2014-10-18,4,507
2014-10-18,5,507
2014-10-18,6,604
2014-10-18,7,708
2014-10-18,8,893
2014-10-18,9,1100
2014-10-18,10,1387
2014-10-18,11,1751
2014-10-18,12,1987
2014-10-18,13,2021
2014-10-18,14,1997
2014-10-18,15,2164
2014-10-18,16,2526
2014-10-18,17,2730
2014-10-18,18,2805
2014-10-18,19,2886
2014-10-18,20,2900
2014-10-18,21,2960
2014-10-18,22,2949
2014-10-18,23,2920
2014-10-19,0,2834
2014-10-19,1,2593
2014-10-19,2,2473
2014-10-19,3,2456
2014-10-19,4,2408
2014-10-19,5,2235
2014-10-19,6,2188
2014-10-19,7,2124
2014-10-19,8,1963
2014-10-19,9,1961
2014-10-19,10,2062
2014-10-19,11,2135
2014-10-19,12,2053
2014-10-19,13,2145
2014-10-19,14,2200
2014-10-19,15,2443
2014-10-19,16,2597
2014-10-19,17,2668
2014-10-19,18,2858
2014-10-19,19,3015
2014-10-19,20,3204
2014-10-19,21,3293
2014-10-19,22,3301
2014-10-19,23,3314
2014-10-20,0,3353
2014-10-20,1,3362
2014-10-20,2,3309
2014-10-20,3,3459
2014-10-20,4,3297
2014-10-20,5,3131
2014-10-20,6,3151
2014-10-20,7,3055
2014-10-20,8,3081
2014-10-20,9,3220
2014-10-20,10,3359
2014-10-20,11,3507
2014-10-20,12,3619
2014-10-20,13,3544
2014-10-20,14,3444
2014-10-20,15,3234
2014-10-20,16,2844
2014-10-20,17,2395
2014-10-20,18,1955
2014-10-20,19,1741
2014-10-20,20,1372
2014-10-20,21,994
2014-10-20,22,1098
2014-10-20,23,973
2014-10-21,0,761
2014-10-21,1,609
2014-10-21,2,534
2014-10-21,3,520
2014-10-21,4,488
2014-10-21,5,537
2014-10-21,6,579
2014-10-21,7,610
2014-10-21,8,730
2014-10-21,9,950
2014-10-21,10,1309
2014-10-21,11,1652
2014-10-21,12,1936
2014-10-21,13,2242
2014-10-21,14,2431
2014-10-21,15,2628
2014-10-21,16,2780
2014-10-21,17,2896
2014-10-21,18,2703
2014-10-21,19,2384
2014-10-21,20,2129
2014-10-21,21,1830
2014-10-21,22,1534
2014-10-21,23,1271
2014-10-22,0,1090
2014-10-22,1,967
2014-10-22,2,930
2014-10-22,3,940
2014-10-22,4,978
2014-10-22,5,786
2014-10-22,6,761
2014-10-22,7,833
2014-10-22,8,918
2014-10-22,9,950
2014-10-22,10,949
2014-10-22,11,957
2014-10-22,12,1041
2014-10-22,13,1196
2014-10-22,14,1253
2014-10-22,15,1220
2014-10-22,16,1211
2014-10-22,17,1151
2014-10-22,18,1214
2014-10-22,19,1274
2014-10-22,20,1251
2014-10-22,21,1167
2014-10-22,22,960
2014-10-22,23,826
2014-10-23,0,691
2014-10-23,1,593
2014-10-23,2,549
2014-10-23,3,481
2014-10-23,4,425
2014-10-23,5,403
2014-10-23,6,460
2014-10-23,7,619
2014-10-23,8,818
2014-10-23,9,995
2014-10-23,10,1048
2014-10-23,11,1127
2014-10-23,12,1155
2014-10-23,13,1221
2014-10-23,14,1398
2014-10-23,15,1511
2014-10-23,16,1486
2014-10-23,17,1516
2014-10-23,18,1558
2014-10-23,19,1701
2014-10-23,20,1773
2014-10-23,21,1812
2014-10-23,22,1861
2014-10-23,23,1937
2014-10-24,0,1933
2014-10-24,1,1988
2014-10-24,2,1982
2014-10-24,3,2036
2014-10-24,4,2162
2014-10-24,5,2224
2014-10-24,6,2284
2014-10-24,7,2404
2014-10-24,8,2597
2014-10-24,9,2754
2014-10-24,10,2885
2014-10-24,11,2925
2014-10-24,12,2918
2014-10-24,13,2894
2014-10-24,14,2802
2014-10-24,15,2767
2014-10-24,16,2745
2014-10-24,17,2783
2014-10-24,18,2871
2014-10-24,19,3027
2014-10-24,20,3100
2014-10-24,21,3122
2014-10-24,22,3119
2014-10-24,23,3041
2014-10-25,0,2981
2014-10-25,1,2970
2014-10-25,2,2812
2014-10-25,3,2429
2014-10-25,4,1980
2014-10-25,5,1740
2014-10-25,6,1573
2014-10-25,7,1483
2014-10-25,8,1448
2014-10-25,9,1404
2014-10-25,10,1266
2014-10-25,11,1142
2014-10-25,12,1099
2014-10-25,13,1076
2014-10-25,14,974
2014-10-25,15,860
2014-10-25,16,717
2014-10-25,17,730
2014-10-25,18,848
2014-10-25,19,1117
2014-10-25,20,1308
2014-10-25,21,1445
2014-10-25,22,1602
2014-10-25,23,1740
2014-10-26,0,1869
2014-10-26,1,1859
2014-10-26,2,1960
2014-10-26,2,1961
2014-10-26,3,2018
2014-10-26,4,2118
2014-10-26,5,2245
2014-10-26,6,2465
2014-10-26,7,2528
2014-10-26,8,2572
2014-10-26,9,2730
2014-10-26,10,2876
2014-10-26,11,3123
2014-10-26,12,3333
2014-10-26,13,3447
2014-10-26,14,3413
2014-10-26,15,3338
2014-10-26,16,3280
2014-10-26,17,3282
2014-10-26,18,3382
2014-10-26,19,3527
2014-10-26,20,3594
2014-10-26,21,3618
2014-10-26,22,3647
2014-10-26,23,3672
2014-10-27,0,3661
2014-10-27,1,3597
2014-10-27,2,3618
2014-10-27,3,3603
2014-10-27,4,3605
2014-10-27,5,3441
2014-10-27,6,3398
2014-10-27,7,3311
2014-10-27,8,3160
2014-10-27,9,3284
2014-10-27,10,3221
2014-10-27,11,3116
2014-10-27,12,2959
2014-10-27,13,2883
2014-10-27,14,2811
2014-10-27,15,2730
2014-10-27,16,2685
2014-10-27,17,2759
2014-10-27,18,2853
2014-10-27,19,2863
2014-10-27,20,2841
2014-10-27,21,2758
2014-10-27,22,2733
2014-10-27,23,2637
2014-10-28,0,2521
2014-10-28,1,2404
2014-10-28,2,2356
2014-10-28,3,2282
2014-10-28,4,2168
2014-10-28,5,2207
2014-10-28,6,2402
2014-10-28,7,2618
2014-10-28,8,2715
2014-10-28,9,2674
2014-10-28,10,2628
2014-10-28,11,2534
2014-10-28,12,2511
2014-10-28,13,2539
2014-10-28,14,2526
2014-10-28,15,2446
2014-10-28,16,2411
2014-10-28,17,2505
2014-10-28,18,2624
2014-10-28,19,2720
2014-10-28,20,2838
2014-10-28,21,2912
2014-10-28,22,2900
2014-10-28,23,2830
2014-10-29,0,2748
2014-10-29,1,2644
2014-10-29,2,2677
2014-10-29,3,2649
2014-10-29,4,2532
2014-10-29,5,2236
2014-10-29,6,1738
2014-10-29,7,1709
2014-10-29,8,1403
2014-10-29,9,1262
2014-10-29,10,1147
2014-10-29,11,1046
2014-10-29,12,976
2014-10-29,13,816
2014-10-29,14,647
2014-10-29,15,549
2014-10-29,16,459
2014-10-29,17,438
2014-10-29,18,417
2014-10-29,19,372
2014-10-29,20,324
2014-10-29,21,330
2014-10-29,22,319
2014-10-29,23,287
2014-10-30,0,292
2014-10-30,1,248
2014-10-30,2,224
2014-10-30,3,231
2014-10-30,4,191
2014-10-30,5,157
2014-10-30,6,140
2014-10-30,7,100
2014-10-30,8,79
2014-10-30,9,74
2014-10-30,10,75
2014-10-30,11,103
2014-10-30,12,170
2014-10-30,13,203
2014-10-30,14,213
2014-10-30,15,224
2014-10-30,16,266
2014-10-30,17,315
2014-10-30,18,460
2014-10-30,19,582
2014-10-30,20,643
2014-10-30,21,704
2014-10-30,22,711
2014-10-30,23,646
2014-10-31,0,636
2014-10-31,1,586
2014-10-31,2,655
2014-10-31,3,760
2014-10-31,4,796
2014-10-31,5,840
2014-10-31,6,918
2014-10-31,7,967
2014-10-31,8,827
2014-10-31,9,779
2014-10-31,10,786
2014-10-31,11,750
2014-10-31,12,778
2014-10-31,13,805
2014-10-31,14,703
2014-10-31,15,690
2014-10-31,16,634
2014-10-31,17,603
2014-10-31,18,607
2014-10-31,19,688
2014-10-31,20,721
2014-10-31,21,719
2014-10-31,22,737
2014-10-31,23,769
2014-11-01,0,756
2014-11-01,1,813
2014-11-01,2,916
2014-11-01,3,959
2014-11-01,4,1022
2014-11-01,5,1102
2014-11-01,6,1270
2014-11-01,7,1455
2014-11-01,8,1542
2014-11-01,9,1572
2014-11-01,10,1601
2014-11-01,11,1634
2014-11-01,12,1672
2014-11-01,13,1601
2014-11-01,14,1508
2014-11-01,15,1493
2014-11-01,16,1520
2014-11-01,17,1538
2014-11-01,18,1525
2014-11-01,19,1627
2014-11-01,20,1601
2014-11-01,21,1606
2014-11-01,22,1463
2014-11-01,23,1255
2014-11-02,0,1355
2014-11-02,1,1453
2014-11-02,2,1465
2014-11-02,3,1619
2014-11-02,4,1711
2014-11-02,5,1871
2014-11-02,6,1972
2014-11-02,7,1972
2014-11-02,8,1964
2014-11-02,9,2061
2014-11-02,10,2191
2014-11-02,11,2474
2014-11-02,12,2627
2014-11-02,13,2681
2014-11-02,14,2651
2014-11-02,15,2614
2014-11-02,16,2596
2014-11-02,17,2743
2014-11-02,18,2886
2014-11-02,19,3046
2014-11-02,20,3110
2014-11-02,21,3194
2014-11-02,22,3160
2014-11-02,23,2690
2014-11-03,0,2239
2014-11-03,1,2027
2014-11-03,2,1995
2014-11-03,3,2093
2014-11-03,4,2227
2014-11-03,5,2394
2014-11-03,6,2673
2014-11-03,7,2834
2014-11-03,8,2905
2014-11-03,9,3060
2014-11-03,10,2984
2014-11-03,11,2847
2014-11-03,12,2812
2014-11-03,13,2803
2014-11-03,14,2737
2014-11-03,15,2590
2014-11-03,16,2557
2014-11-03,17,2736
2014-11-03,18,3044
2014-11-03,19,3347
2014-11-03,20,3594
2014-11-03,21,3578
2014-11-03,22,2828
2014-11-03,23,2254
2014-11-04,0,1929
2014-11-04,1,1901
2014-11-04,2,1841
2014-11-04,3,1783
2014-11-04,4,1798
2014-11-04,5,1824
2014-11-04,6,1999
2014-11-04,7,2088
2014-11-04,8,2008
2014-11-04,9,1740
2014-11-04,10,1441
2014-11-04,11,1246
2014-11-04,12,1176
2014-11-04,13,955
2014-11-04,14,777
2014-11-04,15,471
2014-11-04,16,210
2014-11-04,17,143
2014-11-04,18,164
2014-11-04,19,175
2014-11-04,20,138
2014-11-04,21,92
2014-11-04,22,51
2014-11-04,23,30
2014-11-05,0,35
2014-11-05,1,81
2014-11-05,2,143
2014-11-05,3,207
2014-11-05,4,304
2014-11-05,5,388
2014-11-05,6,483
2014-11-05,7,708
2014-11-05,8,720
2014-11-05,9,826
2014-11-05,10,913
2014-11-05,11,867
2014-11-05,12,814
2014-11-05,13,794
2014-11-05,14,750
2014-11-05,15,748
2014-11-05,16,834
2014-11-05,17,913
2014-11-05,18,1093
2014-11-05,19,1242
2014-11-05,20,1375
2014-11-05,21,1463
2014-11-05,22,1603
2014-11-05,23,1589
2014-11-06,0,1527
2014-11-06,1,1430
2014-11-06,2,1394
2014-11-06,3,1247
2014-11-06,4,1214
2014-11-06,5,1218
2014-11-06,6,1334
2014-11-06,7,1400
2014-11-06,8,1229
2014-11-06,9,1055
2014-11-06,10,957
2014-11-06,11,858
2014-11-06,12,719
2014-11-06,13,588
2014-11-06,14,556
2014-11-06,15,433
2014-11-06,16,300
2014-11-06,17,230
2014-11-06,18,180
2014-11-06,19,138
2014-11-06,20,160
2014-11-06,21,202
2014-11-06,22,252
2014-11-06,23,258
2014-11-07,0,356
2014-11-07,1,423
2014-11-07,2,439
2014-11-07,3,518
2014-11-07,4,587
2014-11-07,5,644
2014-11-07,6,734
2014-11-07,7,852
2014-11-07,8,935
2014-11-07,9,962
2014-11-07,10,1071
2014-11-07,11,1178
2014-11-07,12,1364
2014-11-07,13,1461
2014-11-07,14,1587
2014-11-07,15,1820
2014-11-07,16,2097
2014-11-07,17,2565
2014-11-07,18,2905
2014-11-07,19,3020
2014-11-07,20,3023
2014-11-07,21,2957
2014-11-07,22,2734
2014-11-07,23,2536
2014-11-08,0,2416
2014-11-08,1,2328
2014-11-08,2,2337
2014-11-08,3,2352
2014-11-08,4,2348
2014-11-08,5,2310
2014-11-08,6,2230
2014-11-08,7,2137
2014-11-08,8,2217
2014-11-08,9,2092
2014-11-08,10,2015
2014-11-08,11,1879
2014-11-08,12,1743
2014-11-08,13,1722
2014-11-08,14,1650
2014-11-08,15,1595
2014-11-08,16,1487
2014-11-08,17,1563
2014-11-08,18,1595
2014-11-08,19,1596
2014-11-08,20,1641
2014-11-08,21,1537
2014-11-08,22,1349
2014-11-08,23,1334
2014-11-09,0,1346
2014-11-09,1,1473
2014-11-09,2,1523
2014-11-09,3,1584
2014-11-09,4,1745
2014-11-09,5,1841
2014-11-09,6,1901
2014-11-09,7,1930
2014-11-09,8,2063
2014-11-09,9,1967
2014-11-09,10,1738
2014-11-09,11,1550
2014-11-09,12,1536
2014-11-09,13,1550
2014-11-09,14,1565
2014-11-09,15,1682
2014-11-09,16,1837
2014-11-09,17,1850
2014-11-09,18,1860
2014-11-09,19,1873
2014-11-09,20,1813
2014-11-09,21,1673
2014-11-09,22,1479
2014-11-09,23,1175
2014-11-10,0,971
2014-11-10,1,909
2014-11-10,2,797
2014-11-10,3,758
2014-11-10,4,623
2014-11-10,5,641
2014-11-10,6,658
2014-11-10,7,705
2014-11-10,8,759
2014-11-10,9,802
2014-11-10,10,658
2014-11-10,11,694
2014-11-10,12,745
2014-11-10,13,686
2014-11-10,14,650
2014-11-10,15,637
2014-11-10,16,705
2014-11-10,17,1072
2014-11-10,18,1307
2014-11-10,19,1389
2014-11-10,20,1496
2014-11-10,21,1600
2014-11-10,22,1547
2014-11-10,23,1490
2014-11-11,0,1351
2014-11-11,1,1354
2014-11-11,2,1376
2014-11-11,3,1362
2014-11-11,4,1175
2014-11-11,5,956
2014-11-11,6,902
2014-11-11,7,794
2014-11-11,8,803
2014-11-11,9,680
2014-11-11,10,487
2014-11-11,11,411
2014-11-11,12,359
2014-11-11,13,411
2014-11-11,14,482
2014-11-11,15,590
2014-11-11,16,870
2014-11-11,17,1227
2014-11-11,18,1514
2014-11-11,19,1865
2014-11-11,20,2041
2014-11-11,21,2287
2014-11-11,22,2343
2014-11-11,23,2563
2014-11-12,0,2675
2014-11-12,1,2755
2014-11-12,2,2864
2014-11-12,3,3017
2014-11-12,4,3201
2014-11-12,5,3318
2014-11-12,6,3337
2014-11-12,7,3371
2014-11-12,8,3344
2014-11-12,9,3318
2014-11-12,10,3239
2014-11-12,11,3063
2014-11-12,12,2914
2014-11-12,13,2755
2014-11-12,14,2540
2014-11-12,15,2356
2014-11-12,16,2211
2014-11-12,17,1989
2014-11-12,18,1775
2014-11-12,19,1594
2014-11-12,20,1413
2014-11-12,21,1299
2014-11-12,22,1234
2014-11-12,23,1184
2014-11-13,0,1084
2014-11-13,1,968
2014-11-13,2,909
2014-11-13,3,853
2014-11-13,4,808
2014-11-13,5,725
2014-11-13,6,704
2014-11-13,7,666
2014-11-13,8,676
2014-11-13,9,715
2014-11-13,10,756
2014-11-13,11,708
2014-11-13,12,628
2014-11-13,13,577
2014-11-13,14,548
2014-11-13,15,634
2014-11-13,16,796
2014-11-13,17,1025
2014-11-13,18,1099
2014-11-13,19,1026
2014-11-13,20,903
2014-11-13,21,818
2014-11-13,22,783
2014-11-13,23,778
2014-11-14,0,834
2014-11-14,1,920
2014-11-14,2,977
2014-11-14,3,1029
2014-11-14,4,1172
2014-11-14,5,1349
2014-11-14,6,1426
2014-11-14,7,1426
2014-11-14,8,1456
2014-11-14,9,1445
2014-11-14,10,1542
2014-11-14,11,1702
2014-11-14,12,1838
2014-11-14,13,1980
2014-11-14,14,2151
2014-11-14,15,2309
2014-11-14,16,2683
2014-11-14,17,2916
2014-11-14,18,3178
2014-11-14,19,3286
2014-11-14,20,3290
2014-11-14,21,3223
2014-11-14,22,3167
2014-11-14,23,3151
2014-11-15,0,3271
2014-11-15,1,3303
2014-11-15,2,3316
2014-11-15,3,3433
2014-11-15,4,3517
2014-11-15,5,3548
2014-11-15,6,3639
2014-11-15,7,3636
2014-11-15,8,3627
2014-11-15,9,3626
2014-11-15,10,3688
2014-11-15,11,3701
2014-11-15,12,3672
2014-11-15,13,3612
2014-11-15,14,3573
2014-11-15,15,3629
2014-11-15,16,3657
2014-11-15,17,3662
2014-11-15,18,3769
2014-11-15,19,3775
2014-11-15,20,3534
2014-11-15,21,3384
2014-11-15,22,3242
2014-11-15,23,3134
2014-11-16,0,3180
2014-11-16,1,3207
2014-11-16,2,3202
2014-11-16,3,3327
2014-11-16,4,3431
2014-11-16,5,3549
2014-11-16,6,3641
2014-11-16,7,3695
2014-11-16,8,3787
2014-11-16,9,3778
2014-11-16,10,3827
2014-11-16,11,3801
2014-11-16,12,3691
2014-11-16,13,3692
2014-11-16,14,3750
2014-11-16,15,3798
2014-11-16,16,3853
2014-11-16,17,3824
2014-11-16,18,3805
2014-11-16,19,3803
2014-11-16,20,3686
2014-11-16,21,3581
2014-11-16,22,3508
2014-11-16,23,3380
2014-11-17,0,3232
2014-11-17,1,3096
2014-11-17,2,2985
2014-11-17,3,2804
2014-11-17,4,2666
2014-11-17,5,2498
2014-11-17,6,2392
2014-11-17,7,2193
2014-11-17,8,2031
2014-11-17,9,1805
2014-11-17,10,1620
2014-11-17,11,1503
2014-11-17,12,1413
2014-11-17,13,1332
2014-11-17,14,1278
2014-11-17,15,1235
2014-11-17,16,1164
2014-11-17,17,1085
2014-11-17,18,1066
2014-11-17,19,1053
2014-11-17,20,971
2014-11-17,21,916
2014-11-17,22,953
2014-11-17,23,976
2014-11-18,0,940
2014-11-18,1,1007
2014-11-18,2,1034
2014-11-18,3,998
2014-11-18,4,1007
2014-11-18,5,1095
2014-11-18,6,1228
2014-11-18,7,1280
2014-11-18,8,1438
2014-11-18,9,1580
2014-11-18,10,1679
2014-11-18,11,1897
2014-11-18,12,1958
2014-11-18,13,1997
2014-11-18,14,2080
2014-11-18,15,2224
2014-11-18,16,2287
2014-11-18,17,2288
2014-11-18,18,2213
2014-11-18,19,2189
2014-11-18,20,2124
2014-11-18,21,2112
2014-11-18,22,2017
2014-11-18,23,1944
2014-11-19,0,1896
2014-11-19,1,1875
2014-11-19,2,1813
2014-11-19,3,1777
2014-11-19,4,1724
2014-11-19,5,1637
2014-11-19,6,1523
2014-11-19,7,1481
2014-11-19,8,1297
2014-11-19,9,1167
2014-11-19,10,980
2014-11-19,11,875
2014-11-19,12,784
2014-11-19,13,715
2014-11-19,14,653
2014-11-19,15,606
2014-11-19,16,632
2014-11-19,17,610
2014-11-19,18,538
2014-11-19,19,433
2014-11-19,20,338
2014-11-19,21,291
2014-11-19,22,253
2014-11-19,23,187
2014-11-20,0,215
2014-11-20,1,179
2014-11-20,2,183
2014-11-20,3,166
2014-11-20,4,138
2014-11-20,5,126
2014-11-20,6,135
2014-11-20,7,118
2014-11-20,8,100
2014-11-20,9,94
2014-11-20,10,91
2014-11-20,11,84
2014-11-20,12,73
2014-11-20,13,74
2014-11-20,14,76
2014-11-20,15,83
2014-11-20,16,100
2014-11-20,17,104
2014-11-20,18,117
2014-11-20,19,116
2014-11-20,20,111
2014-11-20,21,96
2014-11-20,22,71
2014-11-20,23,77
2014-11-21,0,72
