Date,Hour,T Hamar,T Krsand,T Namsos,T Troms,T Bergen,T Nor
2019-10-03,20,3.38333,7.11667,0.766667,-2.31667,7.46667,3.28333
2019-10-03,21,3.3375,6.9875,0.625,-2.3125,7.45,3.2175
2019-10-03,22,3.29167,6.85833,0.483333,-2.30833,7.43333,3.15167
2019-10-03,23,3.24583,6.72917,0.341667,-2.30417,7.41667,3.08583
2019-10-04,0,3.2,6.6,0.2,-2.3,7.4,3.02
2019-10-04,1,3.1375,6.575,0.120833,-2.24167,7.3,2.97833
2019-10-04,2,3.075,6.55,0.0416667,-2.18333,7.2,2.93667
2019-10-04,3,3.0125,6.525,-0.0375,-2.125,7.1,2.895
2019-10-04,4,2.95,6.5,-0.116667,-2.06667,7,2.85333
2019-10-04,5,2.8875,6.475,-0.195833,-2.00833,6.9,2.81167
2019-10-04,6,2.825,6.45,-0.275,-1.95,6.8,2.77
2019-10-04,7,2.7625,6.425,-0.354167,-1.89167,6.7,2.72833
2019-10-04,8,2.7,6.4,-0.433333,-1.83333,6.6,2.68667
2019-10-04,9,2.6375,6.375,-0.5125,-1.775,6.5,2.645
2019-10-04,10,2.575,6.35,-0.591667,-1.71667,6.4,2.60333
2019-10-04,11,2.5125,6.325,-0.670833,-1.65833,6.3,2.56167
2019-10-04,12,2.45,6.3,-0.75,-1.6,6.2,2.52
2019-10-04,13,2.3875,6.275,-0.829167,-1.54167,6.1,2.47833
2019-10-04,14,2.325,6.25,-0.908333,-1.48333,6,2.43667
2019-10-04,15,2.2625,6.225,-0.9875,-1.425,5.9,2.395
2019-10-04,16,2.2,6.2,-1.06667,-1.36667,5.8,2.35333
2019-10-04,17,2.1375,6.175,-1.14583,-1.30833,5.7,2.31167
2019-10-04,18,2.075,6.15,-1.225,-1.25,5.6,2.27
2019-10-04,19,2.0125,6.125,-1.30417,-1.19167,5.5,2.22833
2019-10-04,20,1.95,6.1,-1.38333,-1.13333,5.4,2.18667
2019-10-04,21,1.8875,6.075,-1.4625,-1.075,5.3,2.145
2019-10-04,22,1.825,6.05,-1.54167,-1.01667,5.2,2.10333
2019-10-04,23,1.7625,6.025,-1.62083,-0.958333,5.1,2.06167
2019-10-05,0,1.7,6,-1.7,-0.9,5,2.02
2019-10-05,1,1.62917,6.02083,-1.67917,-0.866667,4.99167,2.01917
2019-10-05,2,1.55833,6.04167,-1.65833,-0.833333,4.98333,2.01833
2019-10-05,3,1.4875,6.0625,-1.6375,-0.8,4.975,2.0175
2019-10-05,4,1.41667,6.08333,-1.61667,-0.766667,4.96667,2.01667
2019-10-05,5,1.34583,6.10417,-1.59583,-0.733333,4.95833,2.01583
2019-10-05,6,1.275,6.125,-1.575,-0.7,4.95,2.015
2019-10-05,7,1.20417,6.14583,-1.55417,-0.666667,4.94167,2.01417
2019-10-05,8,1.13333,6.16667,-1.53333,-0.633333,4.93333,2.01333
2019-10-05,9,1.0625,6.1875,-1.5125,-0.6,4.925,2.0125
2019-10-05,10,0.991667,6.20833,-1.49167,-0.566667,4.91667,2.01167
2019-10-05,11,0.920833,6.22917,-1.47083,-0.533333,4.90833,2.01083
2019-10-05,12,0.85,6.25,-1.45,-0.5,4.9,2.01
2019-10-05,13,0.779167,6.27083,-1.42917,-0.466667,4.89167,2.00917
2019-10-05,14,0.708333,6.29167,-1.40833,-0.433333,4.88333,2.00833
2019-10-05,15,0.6375,6.3125,-1.3875,-0.4,4.875,2.0075
2019-10-05,16,0.566667,6.33333,-1.36667,-0.366667,4.86667,2.00667
2019-10-05,17,0.495833,6.35417,-1.34583,-0.333333,4.85833,2.00583
2019-10-05,18,0.425,6.375,-1.325,-0.3,4.85,2.005
2019-10-05,19,0.354167,6.39583,-1.30417,-0.266667,4.84167,2.00417
2019-10-05,20,0.283333,6.41667,-1.28333,-0.233333,4.83333,2.00333
2019-10-05,21,0.2125,6.4375,-1.2625,-0.2,4.825,2.0025
2019-10-05,22,0.141667,6.45833,-1.24167,-0.166667,4.81667,2.00167
2019-10-05,23,0.0708333,6.47917,-1.22083,-0.133333,4.80833,2.00083
2019-10-06,0,0,6.5,-1.2,-0.1,4.8,2
2019-10-06,1,0.0125,6.50417,-1.06667,-0.129167,4.82917,2.03
2019-10-06,2,0.025,6.50833,-0.933333,-0.158333,4.85833,2.06
2019-10-06,3,0.0375,6.5125,-0.8,-0.1875,4.8875,2.09
2019-10-06,4,0.05,6.51667,-0.666667,-0.216667,4.91667,2.12
2019-10-06,5,0.0625,6.52083,-0.533333,-0.245833,4.94583,2.15
2019-10-06,6,0.075,6.525,-0.4,-0.275,4.975,2.18
2019-10-06,7,0.0875,6.52917,-0.266667,-0.304167,5.00417,2.21
2019-10-06,8,0.1,6.53333,-0.133333,-0.333333,5.03333,2.24
2019-10-06,9,0.1125,6.5375,0,-0.3625,5.0625,2.27
2019-10-06,10,0.125,6.54167,0.133333,-0.391667,5.09167,2.3
2019-10-06,11,0.1375,6.54583,0.266667,-0.420833,5.12083,2.33
2019-10-06,12,0.15,6.55,0.4,-0.45,5.15,2.36
2019-10-06,13,0.1625,6.55417,0.533333,-0.479167,5.17917,2.39
2019-10-06,14,0.175,6.55833,0.666667,-0.508333,5.20833,2.42
2019-10-06,15,0.1875,6.5625,0.8,-0.5375,5.2375,2.45
2019-10-06,16,0.2,6.56667,0.933333,-0.566667,5.26667,2.48
2019-10-06,17,0.2125,6.57083,1.06667,-0.595833,5.29583,2.51
2019-10-06,18,0.225,6.575,1.2,-0.625,5.325,2.54
2019-10-06,19,0.2375,6.57917,1.33333,-0.654167,5.35417,2.57
2019-10-06,20,0.25,6.58333,1.46667,-0.683333,5.38333,2.6
2019-10-06,21,0.2625,6.5875,1.6,-0.7125,5.4125,2.63
2019-10-06,22,0.275,6.59167,1.73333,-0.741667,5.44167,2.66
2019-10-06,23,0.2875,6.59583,1.86667,-0.770833,5.47083,2.69
2019-10-07,0,0.3,6.6,2,-0.8,5.5,2.72
2019-10-07,1,0.3625,6.7,2.125,-0.870833,5.6,2.78333
2019-10-07,2,0.425,6.8,2.25,-0.941667,5.7,2.84667
2019-10-07,3,0.4875,6.9,2.375,-1.0125,5.8,2.91
2019-10-07,4,0.55,7,2.5,-1.08333,5.9,2.97333
2019-10-07,5,0.6125,7.1,2.625,-1.15417,6,3.03667
2019-10-07,6,0.675,7.2,2.75,-1.225,6.1,3.1
2019-10-07,7,0.7375,7.3,2.875,-1.29583,6.2,3.16333
2019-10-07,8,0.8,7.4,3,-1.36667,6.3,3.22667
2019-10-07,9,0.8625,7.5,3.125,-1.4375,6.4,3.29
2019-10-07,10,0.925,7.6,3.25,-1.50833,6.5,3.35333
2019-10-07,11,0.9875,7.7,3.375,-1.57917,6.6,3.41667
2019-10-07,12,1.05,7.8,3.5,-1.65,6.7,3.48
2019-10-07,13,1.1125,7.9,3.625,-1.72083,6.8,3.54333
2019-10-07,14,1.175,8,3.75,-1.79167,6.9,3.60667
2019-10-07,15,1.2375,8.1,3.875,-1.8625,7,3.67
2019-10-07,16,1.3,8.2,4,-1.93333,7.1,3.73333
2019-10-07,17,1.3625,8.3,4.125,-2.00417,7.2,3.79667
2019-10-07,18,1.425,8.4,4.25,-2.075,7.3,3.86
2019-10-07,19,1.4875,8.5,4.375,-2.14583,7.4,3.92333
2019-10-07,20,1.55,8.6,4.5,-2.21667,7.5,3.98667
2019-10-07,21,1.6125,8.7,4.625,-2.2875,7.6,4.05
2019-10-07,22,1.675,8.8,4.75,-2.35833,7.7,4.11333
2019-10-07,23,1.7375,8.9,4.875,-2.42917,7.8,4.17667
2019-10-08,0,1.8,9,5,-2.5,7.9,4.24
2019-10-08,1,1.8875,9.08333,5.02917,-2.48333,7.94167,4.29167
2019-10-08,2,1.975,9.16667,5.05833,-2.46667,7.98333,4.34333
2019-10-08,3,2.0625,9.25,5.0875,-2.45,8.025,4.395
2019-10-08,4,2.15,9.33333,5.11667,-2.43333,8.06667,4.44667
2019-10-08,5,2.2375,9.41667,5.14583,-2.41667,8.10833,4.49833
2019-10-08,6,2.325,9.5,5.175,-2.4,8.15,4.55
2019-10-08,7,2.4125,9.58333,5.20417,-2.38333,8.19167,4.60167
2019-10-08,8,2.5,9.66667,5.23333,-2.36667,8.23333,4.65333
2019-10-08,9,2.5875,9.75,5.2625,-2.35,8.275,4.705
2019-10-08,10,2.675,9.83333,5.29167,-2.33333,8.31667,4.75667
2019-10-08,11,2.7625,9.91667,5.32083,-2.31667,8.35833,4.80833
2019-10-08,12,2.85,10,5.35,-2.3,8.4,4.86
2019-10-08,13,2.9375,10.0833,5.37917,-2.28333,8.44167,4.91167
2019-10-08,14,3.025,10.1667,5.40833,-2.26667,8.48333,4.96333
2019-10-08,15,3.1125,10.25,5.4375,-2.25,8.525,5.015
2019-10-08,16,3.2,10.3333,5.46667,-2.23333,8.56667,5.06667
2019-10-08,17,3.2875,10.4167,5.49583,-2.21667,8.60833,5.11833
2019-10-08,18,3.375,10.5,5.525,-2.2,8.65,5.17
2019-10-08,19,3.4625,10.5833,5.55417,-2.18333,8.69167,5.22167
2019-10-08,20,3.55,10.6667,5.58333,-2.16667,8.73333,5.27333
2019-10-08,21,3.6375,10.75,5.6125,-2.15,8.775,5.325
2019-10-08,22,3.725,10.8333,5.64167,-2.13333,8.81667,5.37667
2019-10-08,23,3.8125,10.9167,5.67083,-2.11667,8.85833,5.42833
2019-10-09,0,3.9,11,5.7,-2.1,8.9,5.48
2019-10-09,1,3.96667,10.975,5.57917,-2.10417,8.9125,5.46583
2019-10-09,2,4.03333,10.95,5.45833,-2.10833,8.925,5.45167
2019-10-09,3,4.1,10.925,5.3375,-2.1125,8.9375,5.4375
2019-10-09,4,4.16667,10.9,5.21667,-2.11667,8.95,5.42333
2019-10-09,5,4.23333,10.875,5.09583,-2.12083,8.9625,5.40917
2019-10-09,6,4.3,10.85,4.975,-2.125,8.975,5.395
2019-10-09,7,4.36667,10.825,4.85417,-2.12917,8.9875,5.38083
2019-10-09,8,4.43333,10.8,4.73333,-2.13333,9,5.36667
2019-10-09,9,4.5,10.775,4.6125,-2.1375,9.0125,5.3525
2019-10-09,10,4.56667,10.75,4.49167,-2.14167,9.025,5.33833
2019-10-09,11,4.63333,10.725,4.37083,-2.14583,9.0375,5.32417
2019-10-09,12,4.7,10.7,4.25,-2.15,9.05,5.31
2019-10-09,13,4.76667,10.675,4.12917,-2.15417,9.0625,5.29583
2019-10-09,14,4.83333,10.65,4.00833,-2.15833,9.075,5.28167
2019-10-09,15,4.9,10.625,3.8875,-2.1625,9.0875,5.2675
2019-10-09,16,4.96667,10.6,3.76667,-2.16667,9.1,5.25333
2019-10-09,17,5.03333,10.575,3.64583,-2.17083,9.1125,5.23917
2019-10-09,18,5.1,10.55,3.525,-2.175,9.125,5.225
2019-10-09,19,5.16667,10.525,3.40417,-2.17917,9.1375,5.21083
2019-10-09,20,5.23333,10.5,3.28333,-2.18333,9.15,5.19667
2019-10-09,21,5.3,10.475,3.1625,-2.1875,9.1625,5.1825
2019-10-09,22,5.36667,10.45,3.04167,-2.19167,9.175,5.16833
2019-10-09,23,5.43333,10.425,2.92083,-2.19583,9.1875,5.15417
2019-10-10,0,5.5,10.4,2.8,-2.2,9.2,5.14
2019-10-10,1,5.525,10.4458,2.71667,-2.275,9.19583,5.12167
2019-10-10,2,5.55,10.4917,2.63333,-2.35,9.19167,5.10333
2019-10-10,3,5.575,10.5375,2.55,-2.425,9.1875,5.085
2019-10-10,4,5.6,10.5833,2.46667,-2.5,9.18333,5.06667
2019-10-10,5,5.625,10.6292,2.38333,-2.575,9.17917,5.04833
2019-10-10,6,5.65,10.675,2.3,-2.65,9.175,5.03
2019-10-10,7,5.675,10.7208,2.21667,-2.725,9.17083,5.01167
2019-10-10,8,5.7,10.7667,2.13333,-2.8,9.16667,4.99333
2019-10-10,9,5.725,10.8125,2.05,-2.875,9.1625,4.975
2019-10-10,10,5.75,10.8583,1.96667,-2.95,9.15833,4.95667
2019-10-10,11,5.775,10.9042,1.88333,-3.025,9.15417,4.93833
2019-10-10,12,5.8,10.95,1.8,-3.1,9.15,4.92
2019-10-10,13,5.825,10.9958,1.71667,-3.175,9.14583,4.90167
2019-10-10,14,5.85,11.0417,1.63333,-3.25,9.14167,4.88333
2019-10-10,15,5.875,11.0875,1.55,-3.325,9.1375,4.865
2019-10-10,16,5.9,11.1333,1.46667,-3.4,9.13333,4.84667
2019-10-10,17,5.925,11.1792,1.38333,-3.475,9.12917,4.82833
2019-10-10,18,5.95,11.225,1.3,-3.55,9.125,4.81
2019-10-10,19,5.975,11.2708,1.21667,-3.625,9.12083,4.79167
2019-10-10,20,6,11.3167,1.13333,-3.7,9.11667,4.77333
2019-10-10,21,6.025,11.3625,1.05,-3.775,9.1125,4.755
2019-10-10,22,6.05,11.4083,0.966667,-3.85,9.10833,4.73667
2019-10-10,23,6.075,11.4542,0.883333,-3.925,9.10417,4.71833
2019-10-11,0,6.1,11.5,0.8,-4,9.1,4.7
2019-10-11,1,6.12917,11.5083,0.933333,-4.07083,9.0875,4.7175
2019-10-11,2,6.15833,11.5167,1.06667,-4.14167,9.075,4.735
2019-10-11,3,6.1875,11.525,1.2,-4.2125,9.0625,4.7525
2019-10-11,4,6.21667,11.5333,1.33333,-4.28333,9.05,4.77
2019-10-11,5,6.24583,11.5417,1.46667,-4.35417,9.0375,4.7875
2019-10-11,6,6.275,11.55,1.6,-4.425,9.025,4.805
2019-10-11,7,6.30417,11.5583,1.73333,-4.49583,9.0125,4.8225
2019-10-11,8,6.33333,11.5667,1.86667,-4.56667,9,4.84
2019-10-11,9,6.3625,11.575,2,-4.6375,8.9875,4.8575
2019-10-11,10,6.39167,11.5833,2.13333,-4.70833,8.975,4.875
2019-10-11,11,6.42083,11.5917,2.26667,-4.77917,8.9625,4.8925
2019-10-11,12,6.45,11.6,2.4,-4.85,8.95,4.91
2019-10-11,13,6.47917,11.6083,2.53333,-4.92083,8.9375,4.9275
2019-10-11,14,6.50833,11.6167,2.66667,-4.99167,8.925,4.945
2019-10-11,15,6.5375,11.625,2.8,-5.0625,8.9125,4.9625
2019-10-11,16,6.56667,11.6333,2.93333,-5.13333,8.9,4.98
2019-10-11,17,6.59583,11.6417,3.06667,-5.20417,8.8875,4.9975
2019-10-11,18,6.625,11.65,3.2,-5.275,8.875,5.015
2019-10-11,19,6.65417,11.6583,3.33333,-5.34583,8.8625,5.0325
2019-10-11,20,6.68333,11.6667,3.46667,-5.41667,8.85,5.05
2019-10-11,21,6.7125,11.675,3.6,-5.4875,8.8375,5.0675
2019-10-11,22,6.74167,11.6833,3.73333,-5.55833,8.825,5.085
2019-10-11,23,6.77083,11.6917,3.86667,-5.62917,8.8125,5.1025
2019-10-12,0,6.8,11.7,4,-5.7,8.8,5.12
2019-10-12,1,6.6625,11.65,3.89167,-5.62917,8.76667,5.06833
2019-10-12,2,6.525,11.6,3.78333,-5.55833,8.73333,5.01667
2019-10-12,3,6.3875,11.55,3.675,-5.4875,8.7,4.965
2019-10-12,4,6.25,11.5,3.56667,-5.41667,8.66667,4.91333
2019-10-12,5,6.1125,11.45,3.45833,-5.34583,8.63333,4.86167
2019-10-12,6,5.975,11.4,3.35,-5.275,8.6,4.81
2019-10-12,7,5.8375,11.35,3.24167,-5.20417,8.56667,4.75833
2019-10-12,8,5.7,11.3,3.13333,-5.13333,8.53333,4.70667
2019-10-12,9,5.5625,11.25,3.025,-5.0625,8.5,4.655
2019-10-12,10,5.425,11.2,2.91667,-4.99167,8.46667,4.60333
2019-10-12,11,5.2875,11.15,2.80833,-4.92083,8.43333,4.55167
2019-10-12,12,5.15,11.1,2.7,-4.85,8.4,4.5
2019-10-12,13,5.0125,11.05,2.59167,-4.77917,8.36667,4.44833
2019-10-12,14,4.875,11,2.48333,-4.70833,8.33333,4.39667
2019-10-12,15,4.7375,10.95,2.375,-4.6375,8.3,4.345
2019-10-12,16,4.6,10.9,2.26667,-4.56667,8.26667,4.29333
2019-10-12,17,4.4625,10.85,2.15833,-4.49583,8.23333,4.24167
2019-10-12,18,4.325,10.8,2.05,-4.425,8.2,4.19
2019-10-12,19,4.1875,10.75,1.94167,-4.35417,8.16667,4.13833
2019-10-12,20,4.05,10.7,1.83333,-4.28333,8.13333,4.08667
2019-10-12,21,3.9125,10.65,1.725,-4.2125,8.1,4.035
2019-10-12,22,3.775,10.6,1.61667,-4.14167,8.06667,3.98333
2019-10-12,23,3.6375,10.55,1.50833,-4.07083,8.03333,3.93167
2019-10-13,0,3.5,10.5,1.4,-4,8,3.88
2019-10-13,1,3.6125,10.5042,1.35417,-3.99583,8.00417,3.89583
2019-10-13,2,3.725,10.5083,1.30833,-3.99167,8.00833,3.91167
2019-10-13,3,3.8375,10.5125,1.2625,-3.9875,8.0125,3.9275
2019-10-13,4,3.95,10.5167,1.21667,-3.98333,8.01667,3.94333
2019-10-13,5,4.0625,10.5208,1.17083,-3.97917,8.02083,3.95917
2019-10-13,6,4.175,10.525,1.125,-3.975,8.025,3.975
2019-10-13,7,4.2875,10.5292,1.07917,-3.97083,8.02917,3.99083
2019-10-13,8,4.4,10.5333,1.03333,-3.96667,8.03333,4.00667
2019-10-13,9,4.5125,10.5375,0.9875,-3.9625,8.0375,4.0225
2019-10-13,10,4.625,10.5417,0.941667,-3.95833,8.04167,4.03833
2019-10-13,11,4.7375,10.5458,0.895833,-3.95417,8.04583,4.05417
2019-10-13,12,4.85,10.55,0.85,-3.95,8.05,4.07
2019-10-13,13,4.9625,10.5542,0.804167,-3.94583,8.05417,4.08583
2019-10-13,14,5.075,10.5583,0.758333,-3.94167,8.05833,4.10167
2019-10-13,15,5.1875,10.5625,0.7125,-3.9375,8.0625,4.1175
2019-10-13,16,5.3,10.5667,0.666667,-3.93333,8.06667,4.13333
2019-10-13,17,5.4125,10.5708,0.620833,-3.92917,8.07083,4.14917
2019-10-13,18,5.525,10.575,0.575,-3.925,8.075,4.165
2019-10-13,19,5.6375,10.5792,0.529167,-3.92083,8.07917,4.18083
2019-10-13,20,5.75,10.5833,0.483333,-3.91667,8.08333,4.19667
2019-10-13,21,5.8625,10.5875,0.4375,-3.9125,8.0875,4.2125
2019-10-13,22,5.975,10.5917,0.391667,-3.90833,8.09167,4.22833
2019-10-13,23,6.0875,10.5958,0.345833,-3.90417,8.09583,4.24417
2019-10-14,0,6.2,10.6,0.3,-3.9,8.1,4.26
2019-10-14,1,6.18333,10.5708,0.279167,-3.89583,8.13333,4.25417
2019-10-14,2,6.16667,10.5417,0.258333,-3.89167,8.16667,4.24833
2019-10-14,3,6.15,10.5125,0.2375,-3.8875,8.2,4.2425
2019-10-14,4,6.13333,10.4833,0.216667,-3.88333,8.23333,4.23667
2019-10-14,5,6.11667,10.4542,0.195833,-3.87917,8.26667,4.23083
2019-10-14,6,6.1,10.425,0.175,-3.875,8.3,4.225
2019-10-14,7,6.08333,10.3958,0.154167,-3.87083,8.33333,4.21917
2019-10-14,8,6.06667,10.3667,0.133333,-3.86667,8.36667,4.21333
2019-10-14,9,6.05,10.3375,0.1125,-3.8625,8.4,4.2075
2019-10-14,10,6.03333,10.3083,0.0916667,-3.85833,8.43333,4.20167
2019-10-14,11,6.01667,10.2792,0.0708333,-3.85417,8.46667,4.19583
2019-10-14,12,6,10.25,0.05,-3.85,8.5,4.19
2019-10-14,13,5.98333,10.2208,0.0291667,-3.84583,8.53333,4.18417
2019-10-14,14,5.96667,10.1917,0.00833333,-3.84167,8.56667,4.17833
2019-10-14,15,5.95,10.1625,-0.0125,-3.8375,8.6,4.1725
2019-10-14,16,5.93333,10.1333,-0.0333333,-3.83333,8.63333,4.16667
2019-10-14,17,5.91667,10.1042,-0.0541667,-3.82917,8.66667,4.16083
2019-10-14,18,5.9,10.075,-0.075,-3.825,8.7,4.155
2019-10-14,19,5.88333,10.0458,-0.0958333,-3.82083,8.73333,4.14917
2019-10-14,20,5.86667,10.0167,-0.116667,-3.81667,8.76667,4.14333
2019-10-14,21,5.85,9.9875,-0.1375,-3.8125,8.8,4.1375
2019-10-14,22,5.83333,9.95833,-0.158333,-3.80833,8.83333,4.13167
2019-10-14,23,5.81667,9.92917,-0.179167,-3.80417,8.86667,4.12583
2019-10-15,0,5.8,9.9,-0.2,-3.8,8.9,4.12
2019-10-15,1,5.79167,9.83333,-0.0208333,-3.775,8.9625,4.15833
2019-10-15,2,5.78333,9.76667,0.158333,-3.75,9.025,4.19667
2019-10-15,3,5.775,9.7,0.3375,-3.725,9.0875,4.235
2019-10-15,4,5.76667,9.63333,0.516667,-3.7,9.15,4.27333
2019-10-15,5,5.75833,9.56667,0.695833,-3.675,9.2125,4.31167
2019-10-15,6,5.75,9.5,0.875,-3.65,9.275,4.35
2019-10-15,7,5.74167,9.43333,1.05417,-3.625,9.3375,4.38833
2019-10-15,8,5.73333,9.36667,1.23333,-3.6,9.4,4.42667
2019-10-15,9,5.725,9.3,1.4125,-3.575,9.4625,4.465
2019-10-15,10,5.71667,9.23333,1.59167,-3.55,9.525,4.50333
2019-10-15,11,5.70833,9.16667,1.77083,-3.525,9.5875,4.54167
2019-10-15,12,5.7,9.1,1.95,-3.5,9.65,4.58
2019-10-15,13,5.69167,9.03333,2.12917,-3.475,9.7125,4.61833
2019-10-15,14,5.68333,8.96667,2.30833,-3.45,9.775,4.65667
2019-10-15,15,5.675,8.9,2.4875,-3.425,9.8375,4.695
2019-10-15,16,5.66667,8.83333,2.66667,-3.4,9.9,4.73333
2019-10-15,17,5.65833,8.76667,2.84583,-3.375,9.9625,4.77167
2019-10-15,18,5.65,8.7,3.025,-3.35,10.025,4.81
2019-10-15,19,5.64167,8.63333,3.20417,-3.325,10.0875,4.84833
2019-10-15,20,5.63333,8.56667,3.38333,-3.3,10.15,4.88667
2019-10-15,21,5.625,8.5,3.5625,-3.275,10.2125,4.925
2019-10-15,22,5.61667,8.43333,3.74167,-3.25,10.275,4.96333
2019-10-15,23,5.60833,8.36667,3.92083,-3.225,10.3375,5.00167
2019-10-16,0,5.6,8.3,4.1,-3.2,10.4,5.04
2019-10-16,1,5.6125,8.38333,4.15,-3.21667,10.3833,5.0625
2019-10-16,2,5.625,8.46667,4.2,-3.23333,10.3667,5.085
2019-10-16,3,5.6375,8.55,4.25,-3.25,10.35,5.1075
2019-10-16,4,5.65,8.63333,4.3,-3.26667,10.3333,5.13
2019-10-16,5,5.6625,8.71667,4.35,-3.28333,10.3167,5.1525
2019-10-16,6,5.675,8.8,4.4,-3.3,10.3,5.175
2019-10-16,7,5.6875,8.88333,4.45,-3.31667,10.2833,5.1975
2019-10-16,8,5.7,8.96667,4.5,-3.33333,10.2667,5.22
2019-10-16,9,5.7125,9.05,4.55,-3.35,10.25,5.2425
2019-10-16,10,5.725,9.13333,4.6,-3.36667,10.2333,5.265
2019-10-16,11,5.7375,9.21667,4.65,-3.38333,10.2167,5.2875
2019-10-16,12,5.75,9.3,4.7,-3.4,10.2,5.31
2019-10-16,13,5.7625,9.38333,4.75,-3.41667,10.1833,5.3325
2019-10-16,14,5.775,9.46667,4.8,-3.43333,10.1667,5.355
2019-10-16,15,5.7875,9.55,4.85,-3.45,10.15,5.3775
2019-10-16,16,5.8,9.63333,4.9,-3.46667,10.1333,5.4
2019-10-16,17,5.8125,9.71667,4.95,-3.48333,10.1167,5.4225
2019-10-16,18,5.825,9.8,5,-3.5,10.1,5.445
2019-10-16,19,5.8375,9.88333,5.05,-3.51667,10.0833,5.4675
2019-10-16,20,5.85,9.96667,5.1,-3.53333,10.0667,5.49
2019-10-16,21,5.8625,10.05,5.15,-3.55,10.05,5.5125
2019-10-16,22,5.875,10.1333,5.2,-3.56667,10.0333,5.535
2019-10-16,23,5.8875,10.2167,5.25,-3.58333,10.0167,5.5575
2019-10-17,0,5.9,10.3,5.3,-3.6,10,5.58
2019-10-17,1,5.925,10.2792,5.29167,-3.57083,9.9625,5.5775
2019-10-17,2,5.95,10.2583,5.28333,-3.54167,9.925,5.575
2019-10-17,3,5.975,10.2375,5.275,-3.5125,9.8875,5.5725
2019-10-17,4,6,10.2167,5.26667,-3.48333,9.85,5.57
2019-10-17,5,6.025,10.1958,5.25833,-3.45417,9.8125,5.5675
2019-10-17,6,6.05,10.175,5.25,-3.425,9.775,5.565
2019-10-17,7,6.075,10.1542,5.24167,-3.39583,9.7375,5.5625
2019-10-17,8,6.1,10.1333,5.23333,-3.36667,9.7,5.56
2019-10-17,9,6.125,10.1125,5.225,-3.3375,9.6625,5.5575
2019-10-17,10,6.15,10.0917,5.21667,-3.30833,9.625,5.555
2019-10-17,11,6.175,10.0708,5.20833,-3.27917,9.5875,5.5525
2019-10-17,12,6.2,10.05,5.2,-3.25,9.55,5.55
2019-10-17,13,6.225,10.0292,5.19167,-3.22083,9.5125,5.5475
2019-10-17,14,6.25,10.0083,5.18333,-3.19167,9.475,5.545
2019-10-17,15,6.275,9.9875,5.175,-3.1625,9.4375,5.5425
2019-10-17,16,6.3,9.96667,5.16667,-3.13333,9.4,5.54
2019-10-17,17,6.325,9.94583,5.15833,-3.10417,9.3625,5.5375
2019-10-17,18,6.35,9.925,5.15,-3.075,9.325,5.535
2019-10-17,19,6.375,9.90417,5.14167,-3.04583,9.2875,5.5325
2019-10-17,20,6.4,9.88333,5.13333,-3.01667,9.25,5.53
2019-10-17,21,6.425,9.8625,5.125,-2.9875,9.2125,5.5275
2019-10-17,22,6.45,9.84167,5.11667,-2.95833,9.175,5.525
2019-10-17,23,6.475,9.82083,5.10833,-2.92917,9.1375,5.5225
2019-10-18,0,6.5,9.8,5.1,-2.9,9.1,5.52
2019-10-18,1,6.47917,9.83333,5.04583,-3.00833,9.02083,5.47417
2019-10-18,2,6.45833,9.86667,4.99167,-3.11667,8.94167,5.42833
2019-10-18,3,6.4375,9.9,4.9375,-3.225,8.8625,5.3825
2019-10-18,4,6.41667,9.93333,4.88333,-3.33333,8.78333,5.33667
2019-10-18,5,6.39583,9.96667,4.82917,-3.44167,8.70417,5.29083
2019-10-18,6,6.375,10,4.775,-3.55,8.625,5.245
2019-10-18,7,6.35417,10.0333,4.72083,-3.65833,8.54583,5.19917
2019-10-18,8,6.33333,10.0667,4.66667,-3.76667,8.46667,5.15333
2019-10-18,9,6.3125,10.1,4.6125,-3.875,8.3875,5.1075
2019-10-18,10,6.29167,10.1333,4.55833,-3.98333,8.30833,5.06167
2019-10-18,11,6.27083,10.1667,4.50417,-4.09167,8.22917,5.01583
2019-10-18,12,6.25,10.2,4.45,-4.2,8.15,4.97
2019-10-18,13,6.22917,10.2333,4.39583,-4.30833,8.07083,4.92417
2019-10-18,14,6.20833,10.2667,4.34167,-4.41667,7.99167,4.87833
2019-10-18,15,6.1875,10.3,4.2875,-4.525,7.9125,4.8325
2019-10-18,16,6.16667,10.3333,4.23333,-4.63333,7.83333,4.78667
2019-10-18,17,6.14583,10.3667,4.17917,-4.74167,7.75417,4.74083
2019-10-18,18,6.125,10.4,4.125,-4.85,7.675,4.695
2019-10-18,19,6.10417,10.4333,4.07083,-4.95833,7.59583,4.64917
2019-10-18,20,6.08333,10.4667,4.01667,-5.06667,7.51667,4.60333
2019-10-18,21,6.0625,10.5,3.9625,-5.175,7.4375,4.5575
2019-10-18,22,6.04167,10.5333,3.90833,-5.28333,7.35833,4.51167
2019-10-18,23,6.02083,10.5667,3.85417,-5.39167,7.27917,4.46583
2019-10-19,0,6,10.6,3.8,-5.5,7.2,4.42
2019-10-19,1,5.9375,10.4958,3.69167,-5.5,7.21667,4.36833
2019-10-19,2,5.875,10.3917,3.58333,-5.5,7.23333,4.31667
2019-10-19,3,5.8125,10.2875,3.475,-5.5,7.25,4.265
2019-10-19,4,5.75,10.1833,3.36667,-5.5,7.26667,4.21333
2019-10-19,5,5.6875,10.0792,3.25833,-5.5,7.28333,4.16167
